"","subtissue","plate.barcode","FACS.selection","cell_ontology_class","cell_ontology_id","free_annotation","cluster.ids","mouse.sex","mouse.id"
"O1.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_39_F"
"O1.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","7","F","3_38_F"
"O20.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","M","3_9_M"
"O20.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","enterocyte of epithelium of large intestine","CL:0002071","Enterocyte (Proximal)","2","M","3_8_M"
"O20.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_9_M"
"O20.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","large intestine goblet cell","CL:1000320","Goblet cell, top of crypt (Distal)","13","M","3_10_M"
"O20.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_11_M"
"O20.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_56_F"
"O20.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","enterocyte of epithelium of large intestine","CL:0002071","Enterocyte (Proximal)","2","F","3_39_F"
"O20.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","F","3_39_F"
"O20.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_38_F"
"O20.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"O21.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","M","3_9_M"
"O21.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_8_M"
"O21.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_9_M"
"O21.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_10_M"
"O21.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","enterocyte of epithelium of large intestine","CL:0002071","Enterocyte (Proximal)","2","M","3_10_M"
"O21.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_8_M"
"O21.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","7","F","3_56_F"
"O21.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_56_F"
"O21.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","enterocyte of epithelium of large intestine","CL:0002071","Enterocyte (Proximal)","2","F","3_38_F"
"O21.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","7","F","3_38_F"
"O21.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","F","3_39_F"
"O22.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","M","3_9_M"
"O22.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_9_M"
"O22.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"O22.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_11_M"
"O22.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","enterocyte of epithelium of large intestine","CL:0002071","Enterocyte (Proximal)","2","M","3_10_M"
"O22.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","enteroendocrine cell","CL:0000164","Chromaffin Cell","15","F","3_56_F"
"O22.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","enterocyte of epithelium of large intestine","CL:0002071","Enterocyte (Proximal)","2","F","3_38_F"
"O22.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","enterocyte of epithelium of large intestine","CL:0002071","Enterocyte (Proximal)","2","F","3_39_F"
"O22.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_38_F"
"O2.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_8_M"
"O2.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_9_M"
"O2.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"O2.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_11_M"
"O2.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"O2.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","M","3_8_M"
"O2.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","enteroendocrine cell","CL:0000164","Chromaffin Cell","15","F","3_56_F"
"O2.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_56_F"
"O2.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_38_F"
"O2.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","F","3_39_F"
"O2.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","F","3_39_F"
"O2.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_39_F"
"O3.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_8_M"
"O3.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_9_M"
"O3.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_10_M"
"O3.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_11_M"
"O3.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_10_M"
"O3.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","M","3_8_M"
"O3.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_56_F"
"O3.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","11","F","3_38_F"
"O3.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"O3.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","F","3_39_F"
"O3.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_39_F"
"O4.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_9_M"
"O4.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_8_M"
"O4.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_9_M"
"O4.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","M","3_10_M"
"O4.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_11_M"
"O4.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_10_M"
"O4.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","7","F","3_56_F"
"O4.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","10","F","3_56_F"
"O4.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","F","3_39_F"
"O4.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"O4.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","7","F","3_38_F"
"O4.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","F","3_39_F"
"O5.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","M","3_9_M"
"O5.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_8_M"
"O5.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_9_M"
"O5.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","M","3_10_M"
"O5.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_11_M"
"O5.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_10_M"
"O5.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_8_M"
"O5.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_56_F"
"O5.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_56_F"
"O5.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_38_F"
"O5.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","F","3_39_F"
"O5.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"O5.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","7","F","3_38_F"
"O5.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_39_F"
"O6.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","M","3_9_M"
"O6.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","11","M","3_9_M"
"O6.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","enteroendocrine cell","CL:0000164","Chromaffin Cell","15","M","3_11_M"
"O6.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_56_F"
"O6.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","F","3_38_F"
"O6.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","Brush cell of epithelium proper of large intestine","CL:0002203","Tuft cell","14","F","3_39_F"
"O6.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"O6.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","7","F","3_38_F"
"O7.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","enterocyte of epithelium of large intestine","CL:0002071","Enterocyte (Distal)","8","M","3_9_M"
"O7.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_8_M"
"O7.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_9_M"
"O7.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","M","3_10_M"
"O7.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_11_M"
"O7.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"O7.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","M","3_8_M"
"O7.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_56_F"
"O7.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","F","3_56_F"
"O7.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_38_F"
"O7.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_39_F"
"O7.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"O7.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","F","3_39_F"
"O8.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_8_M"
"O8.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_9_M"
"O8.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_11_M"
"O8.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"O8.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_8_M"
"O8.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_39_F"
"O8.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_39_F"
"O8.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","F","3_38_F"
"O8.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_39_F"
"O9.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","M","3_9_M"
"O9.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","10","M","3_8_M"
"O9.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","M","3_10_M"
