p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,
1.14E-09,1.793600287,1,0.227,15,Chchd10,,,,,,,,
4.56E-06,1.792198433,0.7,0.152,15,Fkbp3,,,,,,,,
1.32E-07,1.772819305,0.4,0.002,15,Usp13,,,,,,,,
0.001550446,1.770108565,0.4,0.057,15,Mef2c,,,,,,,,
1.05E-06,1.762020719,0.9,0.326,15,Myl12a,,,,,,,,
0.002913056,1.75588089,0.3,0.014,15,Atcayos,,,,,,,,
1.65E-09,1.743542658,1,0.372,15,Usmg5,,,,,,,,
3.04E-05,1.705290818,0.4,0.013,15,Agpat3,,,,,,,,
0.000172573,1.691584618,0.3,0.012,15,Chpt1,,,,,,,,
0.000127473,1.689185781,0.4,0.038,15,Eef1akmt1,,,,,,,,
6.03E-05,1.682756824,0.6,0.195,15,Ube2b,,,,,,,,
4.95E-05,1.66952578,0.3,0.009,15,Fbxw7,,,,,,,,
7.08E-05,1.651894874,0.3,0.005,15,Smyd1,,,,,,,,
1.96E-07,1.644969018,1,0.287,15,Atp5g1,,,,,,,,
6.86E-05,1.639269444,0.5,0.141,15,Vdac3,,,,,,,,
0.002506224,1.626714804,0.3,0.038,15,2010111I01Rik,,,,,,,,
0.002055578,1.624915488,0.3,0.04,15,Tuba8,,,,,,,,
0.00324252,1.617295878,0.5,0.084,15,Map1lc3a,,,,,,,,
0.000184013,1.615848047,0.3,0.006,15,Tpm3-rs7,,,,,,,,
0.000184023,1.595814844,0.5,0.087,15,Got2,,,,,,,,
0.004436264,1.593792153,0.3,0.067,15,Tmem11,,,,,,,,
1.19E-05,1.591243927,0.7,0.194,15,Ndufb3,,,,,,,,
6.79E-08,1.577023346,1,0.213,15,Ckm,,,,,,,,
0.007665237,1.57500471,0.3,0.064,15,Smim20,,,,,,,,
8.32E-06,1.571020627,0.9,0.331,15,Atp5e,,,,,,,,
0.000850165,1.57083687,0.3,0.01,15,Mybpc1,,,,,,,,
0.000153048,1.545183025,0.2,0.002,15,Zfp777,,,,,,,,
0.000736424,1.544132684,0.3,0.021,15,Ppp2r5b,,,,,,,,
2.97E-06,1.530616642,0.7,0.204,15,Txn2,,,,,,,,
0.00031619,1.528132364,0.3,0.006,15,Pcp4l1,,,,,,,,
0.001823593,1.527030531,0.3,0.016,15,Fez2,,,,,,,,
0.000135394,1.519106852,0.3,0.004,15,Znrd1as,,,,,,,,
0.000752721,1.518733709,0.4,0.033,15,Vgll2,,,,,,,,
0.000429897,1.515292648,0.3,0.017,15,Ctdnep1,,,,,,,,
0.002077253,1.513204968,0.4,0.04,15,Mbnl2,,,,,,,,
0.003295819,1.512354835,0.4,0.062,15,Ndrg2,,,,,,,,
0.004582855,1.508897506,0.4,0.114,15,Cisd1,,,,,,,,
0.000522611,1.505755111,0.3,0.02,15,Gm7730,,,,,,,,
0.003787758,1.503475054,0.4,0.111,15,0610012G03Rik,,,,,,,,
0.001358452,1.50125831,0.3,0.008,15,Pkia,,,,,,,,
1.89E-05,1.499768948,0.8,0.248,15,Ndufa5,,,,,,,,
0.000869388,1.495148279,0.6,0.193,15,Ndufv2,,,,,,,,
0.000876875,1.494099829,0.3,0.046,15,Adsl,,,,,,,,
0.004435734,1.488459557,0.3,0.017,15,Klhl41,,,,,,,,
2.47E-05,1.484439534,0.3,0.004,15,Stau2,,,,,,,,
0.000816543,1.484032596,0.6,0.148,15,Sdhc,,,,,,,,
0.000373171,1.480134295,0.3,0.044,15,Phpt1,,,,,,,,
0.002891287,1.47448981,0.3,0.029,15,Cog8,,,,,,,,
7.79E-08,1.474398592,0.9,0.418,15,Atp5h,,,,,,,,
0.001625497,1.469268037,0.5,0.07,15,Fxyd1,,,,,,,,
3.63E-05,1.460218441,0.3,0.005,15,Itgb1bp2,,,,,,,,
0.000198328,1.457744882,0.8,0.248,15,Uqcrfs1,,,,,,,,
0.000327553,1.456065537,0.3,0.054,15,Mkks,,,,,,,,
1.97E-05,1.453168689,0.4,0.015,15,Acyp2,,,,,,,,
0.00151029,1.450865438,0.2,0.003,15,Nol3,,,,,,,,
0.001094756,1.44496102,0.2,0.002,15,Abra,,,,,,,,
0.003899015,1.442732054,0.2,0.003,15,Klhl40,,,,,,,,
0.000154298,1.436730782,0.2,0.017,15,Etfrf1,,,,,,,,
0.000987485,1.433910229,0.3,0.043,15,Tmem70,,,,,,,,
0.0024148,1.420080259,0.3,0.035,15,Timm21,,,,,,,,
0.001107977,1.419730899,0.3,0.013,15,Gm2830,,,,,,,,
1.14E-05,1.419516177,0.9,0.36,15,Uqcrb,,,,,,,,
0.001063854,1.418431483,0.3,0.013,15,Tmem52,,,,,,,,
0.003957373,1.416131995,0.2,0.005,15,Cobl,,,,,,,,
0.001900805,1.406254198,0.6,0.247,15,Mpc2,,,,,,,,
0.003001413,1.39802626,0.2,0.009,15,Fkrp,,,,,,,,
1.60E-06,1.395962364,1,0.385,15,Atp5c1,,,,,,,,
0.006802475,1.393079185,0.3,0.049,15,Ank1,,,,,,,,
0.000168652,1.391582003,0.4,0.064,15,Nosip,,,,,,,,
0.004748236,1.390646325,0.2,0.011,15,Synpo2,,,,,,,,
0.00648156,1.382781734,0.4,0.065,15,Twf2,,,,,,,,
0.000142537,1.381514665,0.7,0.163,15,Ndufa8,,,,,,,,
0.002712429,1.378799239,0.4,0.107,15,Emc6,,,,,,,,
1.51E-05,1.378585154,0.9,0.422,15,Cox5a,,,,,,,,
0.005194112,1.372126758,0.2,0.001,15,Tead1,,,,,,,,
0.000516978,1.371352214,0.7,0.191,15,Mrpl42,,,,,,,,
2.93E-05,1.370994699,0.2,0.002,15,Tbx1,,,,,,,,
0.009196615,1.36706656,0.6,0.203,15,Selenow,,,,,,,,
2.16E-06,1.36142962,0.8,0.468,15,Atp5j,,,,,,,,
0.001583955,1.36128626,0.2,0.016,15,2310040G24Rik,,,,,,,,
2.26E-05,1.359730214,0.5,0.299,15,Slc25a3,,,,,,,,
4.85E-05,1.356822575,0.3,0.03,15,Dnlz,,,,,,,,
0.002895265,1.354325853,0.3,0.013,15,Hoxc10,,,,,,,,
0.004117546,1.353026671,0.4,0.076,15,Lyar,,,,,,,,
0.009544883,1.352202708,0.2,0.008,15,Zfp358,,,,,,,,
0.000137783,1.351868966,0.7,0.217,15,Ndufs6,,,,,,,,
0.004874538,1.339374602,0.2,0.016,15,Gid4,,,,,,,,
0.001458855,1.338548466,0.5,0.248,15,Arpp19,,,,,,,,
0.001749064,1.335624714,0.4,0.035,15,Tcea3,,,,,,,,
0.004198402,1.334012392,0.2,0.011,15,Snta1,,,,,,,,
0.003592664,1.333052829,0.2,0.007,15,2310015A10Rik,,,,,,,,
5.26E-07,1.331405622,0.2,0.036,15,Mrps6,,,,,,,,
0.006658811,1.327913586,0.4,0.119,15,Ndufa10,,,,,,,,
0.00158158,1.315272724,0.3,0.017,15,Tmem38a,,,,,,,,
0.000924658,1.312888886,0.6,0.187,15,Ndufa12,,,,,,,,
0.005988261,1.310823271,0.2,0.025,15,Nampt,,,,,,,,
0.000463785,1.306767878,0.5,0.14,15,Gyg,,,,,,,,
2.55E-05,1.306074392,0.2,0.04,15,Fxr1,,,,,,,,
0.001807108,1.3043008,0.3,0.017,15,Mlf1,,,,,,,,
0.003742621,1.302540215,0.5,0.218,15,Ndufb6,,,,,,,,
0.006365287,1.295908791,0.3,0.059,15,Gstm5,,,,,,,,
0.000617068,1.29513714,0.5,0.243,15,Pomp,,,,,,,,
1.09E-05,1.294038916,0.9,0.483,15,Cox6c,,,,,,,,
8.33E-05,1.289639242,0.8,0.352,15,Ybx1,,,,,,,,
0.004440255,1.281229319,0.3,0.062,15,D10Jhu81e,,,,,,,,
0.001096488,1.2781495,0.8,0.377,15,Cox7b,,,,,,,,
0.000333777,1.276015988,0.8,0.4,15,Atp5k,,,,,,,,
0.009333019,1.275135101,0.2,0.005,15,Lmod2,,,,,,,,
0.000291339,1.272527826,0.2,0.015,15,Larp1b,,,,,,,,
0.003373166,1.252444073,0.3,0.086,15,Babam1,,,,,,,,
8.54E-05,1.250158398,0.2,0.004,15,Adprhl1,,,,,,,,
0.000327367,1.247183222,0.7,0.357,15,Atp5o,,,,,,,,
0.003370626,1.245760984,0.2,0.033,15,Hsdl2,,,,,,,,
0.001693309,1.241710573,0.2,0.002,15,Yipf7,,,,,,,,
0.001322667,1.240045369,0.4,0.075,15,Toporsos,,,,,,,,
0.007549212,1.230828094,0.3,0.038,15,Gm12338,,,,,,,,
0.003128159,1.221001694,0.2,0.038,15,Ptrh2,,,,,,,,
0.002845209,1.218580874,0.2,0.005,15,Snap47,,,,,,,,
0.00659719,1.216632907,0.4,0.104,15,Hcfc1r1,,,,,,,,
0.004979795,1.213876184,0.2,0.097,15,Papola,,,,,,,,
0.003205725,1.20353645,0.8,0.373,15,Uqcrh,,,,,,,,
0.002924369,1.202972247,0.2,0.003,15,Trim7,,,,,,,,
0.001548415,1.196398242,0.7,0.318,15,Uqcr10,,,,,,,,
0.003789117,1.189895555,0.2,0.006,15,0610009L18Rik,,,,,,,,
0.000204002,1.186869482,0.8,0.392,15,Cox7c,,,,,,,,
0.00346377,1.181214791,0.5,0.229,15,Uqcrc1,,,,,,,,
0.000233041,1.174013484,0.2,0.002,15,Gm5514,,,,,,,,
0.002283929,1.173181082,0.2,0.009,15,Cdc37l1,,,,,,,,
0.001633837,1.170567023,0.2,0.001,15,Plin5,,,,,,,,
0.001180926,1.162367254,0.2,0.001,15,Ctxn3,,,,,,,,
0.000825985,1.161707784,0.5,0.073,15,Lpl,,,,,,,,
0.003153144,1.159629014,0.2,0.056,15,Eci1,,,,,,,,
0.005375362,1.156603121,0.4,0.111,15,Ndufs3,,,,,,,,
0.004117606,1.151736795,0.2,0.022,15,Dnajb4,,,,,,,,
0.003343825,1.150270989,0.2,0.049,15,Dcakd,,,,,,,,
0.007086983,1.143015805,0.2,0.003,15,Ankrd23,,,,,,,,
0.000110373,1.142304162,0.8,0.299,15,Minos1,,,,,,,,
3.00E-05,1.142123537,1,0.536,15,Tpt1,,,,,,,,
0.003285766,1.141227051,0.2,0.053,15,Micu1,,,,,,,,
0.009149813,1.135956116,0.2,0.005,15,Asb11,,,,,,,,
0.009925441,1.135462263,0.3,0.096,15,Pla2g16,,,,,,,,
0.001294697,1.134631636,0.2,0.019,15,Wdyhv1,,,,,,,,
0.006091626,1.131544946,0.2,0.016,15,Carnmt1,,,,,,,,
0.005261989,1.11547952,0.2,0.016,15,Desi2,,,,,,,,
9.68E-07,1.112503779,0.2,0.079,15,Nsfl1c,,,,,,,,
0.00419896,1.097760134,0.4,0.131,15,Pkig,,,,,,,,
0.00988446,1.095178577,0.3,0.078,15,Mcee,,,,,,,,
0.006171993,1.091413143,0.2,0.004,15,Snrpn,,,,,,,,
0.009471381,1.089411079,0.2,0.036,15,Mrps36,,,,,,,,
0.003041656,1.077489284,0.4,0.125,15,Idh3b,,,,,,,,
0.007583908,1.075391484,0.2,0.117,15,Ndufa9,,,,,,,,
0.001186527,1.074749547,0.3,0.077,15,Timm17a,,,,,,,,
0.002618528,1.068000467,0.7,0.419,15,Atp5f1,,,,,,,,
0.002917938,1.047453229,0.8,0.408,15,Ndufa2,,,,,,,,
0.005746328,1.04428865,0.2,0.034,15,Arl2,,,,,,,,
0.002416332,1.019796133,0.6,0.374,15,Ndufb9,,,,,,,,
0.001889431,1.012412073,0.2,0.092,15,Mrpl58,,,,,,,,
0.00625429,0.98539594,0.6,0.386,15,Gng5,,,,,,,,
0.008894764,0.976083524,0.2,0.021,15,Vegfb,,,,,,,,
0.003579855,0.965565923,0.2,0.064,15,Mrpl21,,,,,,,,
0.003386813,0.956959043,0.2,0.095,15,Uchl3,,,,,,,,
0.006623833,0.94887546,0.2,0.081,15,Ehd1,,,,,,,,
0.007487998,0.942240734,0.3,0.146,15,Mtch2,,,,,,,,
0.003413482,0.927356914,0.2,0.103,15,Pdhb,,,,,,,,
0.001110885,0.921739103,0.9,0.788,15,Eif1,,,,,,,,
0.005399597,0.916151419,0.2,0.054,15,Mrps9,,,,,,,,
0.00660593,0.911367676,0.9,0.502,15,Atp5b,,,,,,,,
0.009836812,0.880100399,0.2,0.014,15,Mettl22,,,,,,,,
0.006615289,0.87743257,0.2,0.072,15,Hikeshi,,,,,,,,
0.000265608,0.876308806,0.2,0.022,15,Rnf11,,,,,,,,
0.006784521,0.796368804,0.2,0.129,15,Polr2m,,,,,,,,
0.007596343,0.770932503,0.2,0.132,15,Psmc4,,,,,,,,
0.003365387,0.768975629,0.8,0.346,15,Aldoa,,,,,,,,
0.000630109,0.768330617,0.3,0.157,15,Dpy30,,,,,,,,
0.001662516,0.755110201,0.5,0.286,15,Tmem256,,,,,,,,
0.000385,0.746023726,0.2,0.05,15,Ppp2ca,,,,,,,,
0.004181097,0.700157172,0.2,0.106,15,Mrpl12,,,,,,,,
0.000739964,0.634673471,0.7,0.185,15,Myl1,,,,,,,,
0.000848504,0.606424732,1,0.889,15,Fth1,,,,,,,,
0.000616592,0.554874238,0.2,0.084,15,Mrpl23,,,,,,,,
0.000828756,0.534809633,0.2,0.089,15,Mat2b,,,,,,,,
0.00072483,0.506039971,0.2,0.08,15,Ninj1,,,,,,,,
0.005319663,0.43088279,0.2,0.146,15,Dnajc19,,,,,,,,
0.001182852,0.408847319,0.2,0.107,15,Tmem160,,,,,,,,
6.02E-18,4.603627699,0.778,0.023,16,Ccl5,,T cell,,,,,,
9.15E-09,3.675497784,0.444,0.005,16,Gzma,,,,,,,,
8.70E-21,3.513526402,1,0.016,16,Ms4a4b,,,,,,,,
2.71E-10,3.094052966,0.667,0.053,16,AW112010,,,,,,,,
6.84E-08,2.897531201,0.444,0.003,16,Trbc2,,,,,,,,
5.72E-11,2.887993675,0.556,0.002,16,Trbc1,,,,,,,,
2.00E-09,2.699665965,0.667,0.032,16,H2-Q7,,,,,,,,
7.56E-10,2.458226607,0.667,0.008,16,Gimap4,,,,,,,,
1.10E-08,2.363197852,0.889,0.106,16,Nkg7,,,,,,,,
3.27E-08,2.331503007,0.556,0.01,16,Lck,,,,,,,,
1.41E-06,2.322214821,0.333,0,16,Il2rb,,,,,,,,
1.41E-06,2.283613291,0.333,0,16,Klre1,,,,,,,,
0.000102925,2.262702129,0.333,0.005,16,Cd7,,,,,,,,
9.24E-09,2.183445295,0.778,0.148,16,Shisa5,,,,,,,,
0.000111335,2.12587604,0.333,0.005,16,Klrd1,,,,,,,,
0.000580221,2.096322834,0.333,0.077,16,Id2,,,,,,,,
0.001020691,2.087094236,0.444,0.055,16,Dusp2,,,,,,,,
9.42E-08,2.072364754,0.444,0.001,16,Gimap3,,,,,,,,
4.46E-05,2.055015201,0.444,0.047,16,Il2rg,,,,,,,,
2.47E-05,2.05486239,0.444,0.011,16,Thy1,,,,,,,,
7.71E-09,2.040699437,0.778,0.31,16,H2-K1,,,,,,,,
0.009041086,1.956106651,0.333,0.025,16,Ccl4,,,,,,,,
0.00043629,1.934414615,0.333,0.014,16,Evl,,,,,,,,
1.41E-06,1.91672529,0.333,0,16,Ctsw,,,,,,,,
1.25E-06,1.88620144,0.444,0.022,16,Arid5a,,,,,,,,
7.98E-09,1.870623728,0.333,0.006,16,Lat,,,,,,,,
0.003155108,1.832372628,0.222,0.015,16,Gimap1,,,,,,,,
0.001617513,1.829648665,0.222,0.005,16,Klrk1,,,,,,,,
4.84E-06,1.810695528,0.333,0.009,16,Ddb2,,,,,,,,
0.00049859,1.795346053,0.222,0.001,16,Gm19585,,,,,,,,
0.002003063,1.792559895,0.222,0.003,16,Rgs1,,,,,,,,
6.28E-06,1.780030105,0.333,0.005,16,Fam189b,,,,,,,,
3.53E-09,1.738508706,0.444,0.053,16,Zdhhc20,,,,,,,,
6.05E-05,1.690430028,0.333,0.004,16,Cd3d,,,,,,,,
8.20E-06,1.684144822,0.444,0.034,16,Gimap6,,,,,,,,
0.000247999,1.677156427,0.333,0.061,16,Mplkip,,,,,,,,
0.002760294,1.676463886,0.222,0.012,16,Bcl2,,,,,,,,
0.000401658,1.663502214,0.333,0.009,16,Gbp2,,,,,,,,
0.000538,1.660270088,0.667,0.115,16,Ptprcap,,,,,,,,
5.37E-05,1.642435494,0.444,0.039,16,Acot7,,,,,,,,
0.000107395,1.600333088,0.333,0.001,16,Ctla2b,,,,,,,,
6.18E-06,1.572330019,0.444,0.07,16,Cst7,,,,,,,,
2.42E-07,1.558182652,0.222,0.003,16,Cdyl2,,,,,,,,
1.10E-05,1.556786318,0.222,0.004,16,4930481A15Rik,,,,,,,,
0.000731427,1.555789036,0.333,0.029,16,Ltb,,,,,,,,
1.57E-05,1.550522731,0.222,0.004,16,Gfod1,,,,,,,,
0.000892001,1.545108065,0.333,0.025,16,Acap1,,,,,,,,
1.23E-05,1.544726302,0.222,0.001,16,Serpina3g,,,,,,,,
0.000391367,1.531476861,0.667,0.173,16,Ptpn18,,,,,,,,
0.0068347,1.529344416,0.444,0.116,16,Selplg,,,,,,,,
0.000105663,1.526510117,0.222,0.004,16,Serpinb6b,,,,,,,,
0.000231978,1.514268241,0.333,0.029,16,Rars2,,,,,,,,
0.003057254,1.50488458,0.222,0.015,16,Prkcq,,,,,,,,
0.00019483,1.473463787,0.222,0.009,16,Isoc2b,,,,,,,,
0.000712749,1.471657321,0.222,0.009,16,Gm45716,,,,,,,,
0.006491186,1.445869156,0.444,0.129,16,Sell,,,,,,,,
0.006693272,1.436207982,0.444,0.138,16,Rps23-ps1,,,,,,,,
0.000779374,1.435779423,0.222,0.016,16,Dnaja4,,,,,,,,
0.000488383,1.429248267,0.333,0.039,16,Utp11,,,,,,,,
0.004211377,1.414610839,0.333,0.045,16,Tnfaip8l2,,,,,,,,
2.84E-05,1.410068394,0.222,0.04,16,Mettl1,,,,,,,,
0.00066177,1.401436444,0.222,0.024,16,Sbno1,,,,,,,,
0.000450105,1.397431028,0.222,0.03,16,Tmem230,,,,,,,,
0.002370731,1.395249423,0.222,0.022,16,Ccnd2,,,,,,,,
0.006157305,1.394749557,0.333,0.06,16,Nelfb,,,,,,,,
0.000302881,1.388373368,0.222,0.036,16,Fam216a,,,,,,,,
0.002258145,1.387456478,0.222,0.011,16,4930522L14Rik,,,,,,,,
0.005271044,1.382558838,0.333,0.045,16,Cirbp,,,,,,,,
0.001180066,1.378031165,0.222,0.007,16,Vps50,,,,,,,,
0.001053872,1.360061895,0.222,0.016,16,Phf11b,,,,,,,,
0.002549578,1.358031187,0.444,0.092,16,Sarnp,,,,,,,,
0.004085832,1.356367861,0.222,0.016,16,Chd3,,,,,,,,
0.005158125,1.356117695,0.333,0.049,16,Derl2,,,,,,,,
0.009176453,1.355252233,0.222,0.019,16,Gpr65,,,,,,,,
0.007479777,1.352779981,0.222,0.009,16,Gimap9,,,,,,,,
0.007322516,1.347757526,0.333,0.04,16,Rhoh,,,,,,,,
7.83E-06,1.347365846,0.222,0.029,16,Lsm10,,,,,,,,
0.000154189,1.342761798,0.444,0.121,16,Rtf1,,,,,,,,
0.003628705,1.341508197,0.222,0.02,16,Gm12918,,,,,,,,
0.008971293,1.326935724,0.333,0.101,16,Hcst,,,,,,,,
0.000295963,1.32448254,0.222,0.042,16,Irf3,,,,,,,,
0.00177642,1.323659169,0.222,0.025,16,Zc3hav1,,,,,,,,
0.007222107,1.321614302,0.222,0.02,16,Gspt1,,,,,,,,
0.001444348,1.320117091,0.222,0.035,16,Tada1,,,,,,,,
0.000197101,1.317474955,0.222,0,16,Cd3g,,,,,,,,
0.007369142,1.313107611,0.333,0.074,16,Spn,,,,,,,,
7.57E-05,1.312712144,0.667,0.211,16,Dad1,,,,,,,,
0.000614916,1.311530602,0.889,0.437,16,Tmsb10,,,,,,,,
0.005132284,1.310393973,0.222,0.01,16,Zbp1,,,,,,,,
0.000548361,1.307393792,0.222,0.003,16,Sh2d2a,,,,,,,,
2.22E-06,1.304277636,0.222,0.038,16,Ube3a,,,,,,,,
0.00889953,1.303330279,0.222,0.021,16,Mvp,,,,,,,,
0.00341741,1.291728173,0.222,0.167,16,Mtdh,,,,,,,,
0.005309535,1.284006787,0.222,0.028,16,Ndufaf4,,,,,,,,
0.000806058,1.283280555,0.222,0.04,16,Impdh1,,,,,,,,
0.005321993,1.283153177,0.222,0.028,16,Hsph1,,,,,,,,
0.001395587,1.281702162,0.222,0.042,16,Dynll2,,,,,,,,
0.004763042,1.271512899,0.333,0.081,16,Aimp1,,,,,,,,
0.002453559,1.271179149,0.222,0.029,16,Fyb,,,,,,,,
6.89E-06,1.265147137,0.222,0.03,16,Itgb7,,,,,,,,
0.006796647,1.26209879,0.222,0.038,16,Nmi,,,,,,,,
0.004399423,1.261386242,0.222,0.046,16,Ccdc25,,,,,,,,
0.001100833,1.254551785,0.222,0.038,16,Traf3ip3,,,,,,,,
0.000197101,1.246751693,0.222,0,16,RP23-395M5.6,,,,,,,,
0.00699781,1.24321478,0.333,0.074,16,Ptprc,,,,,,,,
0.001454125,1.242368311,0.222,0.05,16,Dld,,,,,,,,
0.002366899,1.238011379,0.222,0.038,16,Dguok,,,,,,,,
4.66E-06,1.237651048,1,0.717,16,B2m,,,,,,,,
0.000110287,1.234855525,0.889,0.539,16,H2-D1,,,,,,,,
0.001833199,1.227433236,0.444,0.203,16,Uba52,,,,,,,,
3.62E-05,1.223852062,0.333,0.118,16,Nsmce1,,,,,,,,
0.000386103,1.223781849,0.778,0.385,16,Rps6,,,,,,,,
0.000345126,1.202177556,0.222,0.05,16,Atraid,,,,,,,,
0.001866722,1.188659,0.222,0.057,16,Etfa,,,,,,,,
0.004669236,1.186937,0.222,0.035,16,Gnptg,,,,,,,,
0.002910984,1.183945,0.444,0.142,16,Stub1,,,,,,,,
4.91E-06,1.1828,0.222,0.055,16,Elovl5,,,,,,,,
0.008953669,1.181674,0.222,0.048,16,Def6,,,,,,,,
0.001074343,1.181514,0.778,0.347,16,Gm10736,,,,,,,,
0.00256036,1.178302,0.222,0.052,16,Neu1,,,,,,,,
0.00014481,1.163988,0.222,0.072,16,Eif3b,,,,,,,,
0.001988007,1.160181,0.222,0.064,16,Rpl7-ps7,,,,,,,,
0.000220263,1.146502,0.222,0.071,16,Bid,,,,,,,,
0.009542993,1.140553,0.333,0.13,16,Rps19-ps6,,,,,,,,
0.009310658,1.135022,0.222,0.038,16,Sept1,,,,,,,,
4.08E-06,1.121283,0.444,0.188,16,Cct5,,,,,,,,
0.001242295,1.119781,0.222,0.066,16,Bin3,,,,,,,,
0.002481866,1.104418,0.889,0.509,16,Rpl34,,,,,,,,
0.005826467,1.101577,0.333,0.111,16,Mlf2,,,,,,,,
0.000585931,1.09833,0.222,0.019,16,Vps53,,,,,,,,
0.008551607,1.094194,0.222,0.047,16,Sertad1,,,,,,,,
5.96E-06,1.089362,0.222,0.076,16,Aamp,,,,,,,,
0.000309405,1.087359,0.889,0.536,16,Rpl21,,,,,,,,
4.36E-05,1.079173,1,0.748,16,Rps27,,,,,,,,
0.000392961,1.063994,1,0.504,16,Gm15427,,,,,,,,
0.001078314,1.063519,0.222,0.023,16,Casp2,,,,,,,,
0.004412021,1.05825,0.222,0.072,16,Hikeshi,,,,,,,,
0.002206635,1.04941,0.889,0.557,16,Rps13,,,,,,,,
0.000860959,1.048694,0.667,0.466,16,Ly6e,,,,,,,,
0.001017214,1.04721,0.222,0.028,16,Ldlrap1,,,,,,,,
0.008973829,1.042815,0.444,0.148,16,Mrps24,,,,,,,,
0.001339797,1.031668,0.444,0.216,16,Rps6-ps4,,,,,,,,
0.002708523,1.02533,0.222,0.091,16,Gm12174,,,,,,,,
5.51E-05,1.022813,0.222,0.07,16,Hvcn1,,,,,,,,
0.000408816,1.019568,1,0.625,16,Rpl8,,,,,,,,
1.62E-05,1.011473,0.222,0.072,16,S1pr4,,,,,,,,
0.000587507,1.007188,1,0.567,16,Pfn1,,,,,,,,
0.001069866,1.003859,1,0.56,16,Rps23,,,,,,,,
0.000744815,1.002644,0.222,0.081,16,4930523C07Rik,,,,,,,,
0.008892743,1.00235,0.333,0.057,16,Ccl3,,,,,,,,
1.22E-05,0.9985795,0.222,0.081,16,Saraf,,,,,,,,
0.000738022,0.9977051,1,0.781,16,Rpl18a,,,,,,,,
0.002613108,0.994654,0.222,0.099,16,Gm7808,,,,,,,,
1.50E-05,0.9945482,0.222,0.077,16,Toporsos,,,,,,,,
0.003192497,0.9917652,0.222,0.098,16,Mrpl13,,,,,,,,
0.002789613,0.9892625,0.222,0.098,16,Nxf1,,,,,,,,
0.004668135,0.9877997,0.778,0.551,16,Rpl7,,,,,,,,
0.006554887,0.9825646,0.444,0.191,16,Gm10076,,,,,,,,
0.001866054,0.9721915,1,0.522,16,Rpl18,,,,,,,,
0.001297202,0.9530889,0.222,0.106,16,Cd164,,,,,,,,
0.001506464,0.9473666,0.667,0.278,16,Psmb1,,,,,,,,
1.96E-05,0.9470596,0.333,0.161,16,Anp32a,,,,,,,,
0.001153411,0.9410231,0.222,0.113,16,Snrpb2,,,,,,,,
0.008599461,0.9407993,0.333,0.137,16,Rnf167,,,,,,,,
0.000689622,0.9387831,0.222,0.106,16,Lamtor1,,,,,,,,
8.60E-06,0.9385215,0.222,0.106,16,Cops5,,,,,,,,
0.005552558,0.9349013,0.556,0.382,16,Rpl10a,,,,,,,,
0.008019629,0.9282961,0.333,0.104,16,Rnaset2a,,,,,,,,
0.002859816,0.9243497,1,0.597,16,Rplp1,,,,,,,,
0.000451305,0.9122416,1,0.547,16,Rpl36,,,,,,,,
0.007804857,0.9012121,0.222,0.091,16,Rbms1,,,,,,,,
0.003660007,0.8603925,0.444,0.219,16,Cox7a2l,,,,,,,,
0.001001927,0.857202,0.333,0.183,16,Polr1d,,,,,,,,
0.006732449,0.8421896,1,0.61,16,Rps11,,,,,,,,
0.006600728,0.8341105,0.222,0.121,16,Ndufa10,,,,,,,,
0.000371435,0.822026,1,0.792,16,Rpl13,,,,,,,,
0.005342697,0.8199646,0.222,0.131,16,Uchl5,,,,,,,,
0.007858564,0.8045179,0.222,0.116,16,Cisd1,,,,,,,,
0.001104359,0.7909606,0.667,0.239,16,Junb,,,,,,,,
0.008785976,0.7877602,0.222,0.122,16,Sec11a,,,,,,,,
0.00927551,0.7822899,0.556,0.252,16,Gmfg,,,,,,,,
1.69E-05,0.7820369,0.222,0.131,16,Snrpa1,,,,,,,,
0.004635633,0.781119,0.222,0.057,16,Cir1,,,,,,,,
0.001699248,0.7771744,0.222,0.121,16,Rab1a,,,,,,,,
0.000723437,0.7668518,0.889,0.64,16,Rps3a1,,,,,,,,
0.001723622,0.7598336,1,0.801,16,Rpl41,,,,,,,,
0.005039582,0.7579392,0.222,0.074,16,Sec22b,,,,,,,,
0.009438304,0.7572299,1,0.576,16,Hspa8,,,,,,,,
0.005509104,0.7372469,0.222,0.073,16,Bre,,,,,,,,
0.004867573,0.7325613,0.222,0.076,16,Mrps23,,,,,,,,
0.001796476,0.7137107,0.667,0.267,16,Npm1,,,,,,,,
0.001600122,0.7123847,0.222,0.134,16,Hcls1,,,,,,,,
0.005870439,0.7114134,0.667,0.328,16,Myl12a,,,,,,,,
0.005277841,0.6911463,0.222,0.128,16,Hsd11b1,,,,,,,,
0.001084739,0.6782278,1,0.543,16,Rpl23a,,,,,,,,
0.000456401,0.6750683,0.333,0.25,16,Arpp19,,,,,,,,
0.000993269,0.6583643,0.222,0.168,16,Eif4a3,,,,,,,,
0.003999992,0.6107169,0.222,0.164,16,Rnh1,,,,,,,,
0.008554213,0.5995224,0.222,0.17,16,Pdap1,,,,,,,,
0.007128596,0.5907188,1,0.614,16,Rpl4,,,,,,,,
0.007925627,0.5569333,0.222,0.109,16,Emc6,,,,,,,,
0.008160377,0.5385027,0.222,0.109,16,Adprh,,,,,,,,
