p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,,,
8.56E-07,0.62124363,0.269,0.034,16,Shmt2,,,,,,,,,,
4.73E-06,0.619128602,0.538,0.159,16,Mpc2,,,,,,,,,,
9.80E-08,0.618649881,0.538,0.147,16,Cyb5r3,,,,,,,,,,
4.38E-08,0.618629119,0.231,0.017,16,Endog,,,,,,,,,,
0.001226015,0.616667286,0.231,0.045,16,Insig1,,,,,,,,,,
4.60E-06,0.616485406,0.308,0.056,16,Bola3,,,,,,,,,,
7.92E-10,0.616469276,0.423,0.082,16,Dynll2,,,,,,,,,,
5.05E-08,0.614739675,0.269,0.033,16,Fdx1,,,,,,,,,,
7.84E-07,0.613027236,0.346,0.077,16,Gclm,,,,,,,,,,
6.05E-06,0.611928635,0.385,0.097,16,Eno1,,,,,,,,,,
0.007099614,0.611058807,0.154,0.029,16,Msmo1,,,,,,,,,,
1.86E-18,0.610772468,0.885,0.143,16,Clu,,,,,,,,,,
1.02E-07,0.610636965,0.346,0.065,16,Tspan31,,,,,,,,,,
0.000156817,0.609760305,0.154,0.006,16,Ttc39c,,,,,,,,,,
0.001589621,0.606189451,0.192,0.031,16,Mpnd,,,,,,,,,,
4.54E-06,0.606038974,0.154,0.003,16,Pla2g12b,,,,,,,,,,
0.000244808,0.60556031,0.692,0.326,16,Atp5c1,,,,,,,,,,
0.001153039,0.60505666,0.154,0.018,16,1600014C10Rik,,,,,,,,,,
1.12E-06,0.604622951,0.192,0.011,16,Acat2,,,,,,,,,,
1.22E-11,0.602006623,0.192,0.001,16,Cyp17a1,,,,,,,,,,
1.72E-07,0.601126778,0.154,0.001,16,Slc22a26,,,,,,,,,,
0.000265242,0.59960597,0.308,0.077,16,Acsl5,,,,,,,,,,
0.001940716,0.599600471,0.192,0.032,16,Trap1,,,,,,,,,,
3.64E-08,0.598971528,0.308,0.045,16,Wdr61,,,,,,,,,,
9.22E-06,0.597542272,0.231,0.028,16,Bckdha,,,,,,,,,,
2.61E-11,0.597188346,0.269,0.02,16,Akr1c13,,,,,,,,,,
0.002957688,0.595900253,0.192,0.035,16,Msra,,,,,,,,,,
3.16E-14,0.595663638,0.231,0.004,16,Prodh2,,,,,,,,,,
0.000415158,0.592963665,0.192,0.027,16,Bnip3,,,,,,,,,,
0.000183537,0.592029778,0.462,0.16,16,Uqcrfs1,,,,,,,,,,
6.35E-09,0.591876948,0.5,0.123,16,Uqcr11,,,,,,,,,,
0.000975657,0.591471281,0.308,0.088,16,Psmd12,,,,,,,,,,
1.60E-07,0.590743153,0.269,0.032,16,Sil1,,,,,,,,,,
0.00567666,0.589138502,0.154,0.019,16,Cenpv,,,,,,,,,,
4.42E-09,0.587232591,0.269,0.029,16,Fbxo3,,,,,,,,,,
2.08E-05,0.587077321,0.269,0.054,16,Cald1,,,,,,,,,,
9.91E-05,0.586718644,0.692,0.291,16,Igfbp4,,,,,,,,,,
4.31E-06,0.586267301,0.308,0.058,16,Paqr9,,,,,,,,,,
0.000376437,0.585240093,0.808,0.402,16,Aldh2,,,,,,,,,,
0.000421974,0.584598247,0.192,0.03,16,Dalrd3,,,,,,,,,,
1.58E-05,0.584589144,0.192,0.021,16,Kmo,,,,,,,,,,
1.88E-05,0.583348734,0.154,0.007,16,Ces1g,,,,,,,,,,
5.03E-11,0.582853231,0.5,0.112,16,Ech1,,,,,,,,,,
0.000445059,0.58032842,0.154,0.014,16,Acbd4,,,,,,,,,,
3.54E-07,0.577782608,0.154,0.005,16,Rapgef4,,,,,,,,,,
1.93E-07,0.576960391,0.308,0.048,16,Eci1,,,,,,,,,,
3.23E-05,0.574196844,0.192,0.024,16,Ivd,,,,,,,,,,
0.001405894,0.571567294,0.154,0.018,16,Rnf5,,,,,,,,,,
2.78E-08,0.571164605,0.154,0.001,16,Adtrp,,,,,,,,,,
1.82E-06,0.570964538,0.308,0.057,16,Lap3,,,,,,,,,,
3.02E-09,0.570533269,0.269,0.027,16,Rcl1,,,,,,,,,,
3.91E-07,0.569929683,0.192,0.009,16,Dhdh,,,,,,,,,,
2.15E-05,0.569510813,0.192,0.02,16,C1ra,,,,,,,,,,
3.20E-05,0.568458325,0.192,0.024,16,Fmo5,,,,,,,,,,
7.07E-07,0.568142672,0.269,0.039,16,Nit2,,,,,,,,,,
4.64E-13,0.56688293,0.5,0.094,16,Tmem176a,,,,,,,,,,
1.57E-07,0.566520982,0.192,0.008,16,Dpyd,,,,,,,,,,
6.20E-07,0.565708539,0.154,0.003,16,Fads2,,,,,,,,,,
1.81E-05,0.565349845,0.269,0.053,16,Acat1,,,,,,,,,,
4.43E-09,0.56376033,0.423,0.087,16,Hdlbp,,,,,,,,,,
1.78E-06,0.563631188,0.154,0.003,16,Slc22a30,,,,,,,,,,
1.15E-05,0.5620639,0.731,0.303,16,mt-Rnr1,,,,,,,,,,
1.12E-06,0.562002308,0.423,0.117,16,Ift20,,,,,,,,,,
0.001172642,0.560298045,0.769,0.387,16,Atp5b,,,,,,,,,,
4.63E-09,0.559288901,0.231,0.012,16,Cpox,,,,,,,,,,
0.00745417,0.558962706,0.154,0.03,16,Ngly1,,,,,,,,,,
8.86E-07,0.558380813,0.154,0.004,16,Sds,,,,,,,,,,
1.07E-08,0.558243633,0.154,0,16,Ugt2b37,,,,,,,,,,
0.0039593,0.557792299,0.154,0.021,16,Mtfr1,,,,,,,,,,
6.57E-08,0.557201266,0.231,0.02,16,0610005C13Rik,,,,,,,,,,
0.00154058,0.553684882,0.269,0.069,16,Echs1,,,,,,,,,,
5.40E-08,0.553117135,0.346,0.065,16,Hmgcl,,,,,,,,,,
1.90E-07,0.552729433,0.192,0.013,16,Ghr,,,,,,,,,,
0.0001526,0.551495659,0.154,0.013,16,Galm,,,,,,,,,,
1.48E-05,0.551170056,0.192,0.024,16,Eef1e1,,,,,,,,,,
1.81E-05,0.549726448,0.154,0.009,16,Gm13340,,,,,,,,,,
3.39E-06,0.549038826,0.154,0.005,16,Grb7,,,,,,,,,,
1.10E-05,0.547459165,0.192,0.018,16,Gm4952,,,,,,,,,,
1.94E-06,0.542074242,0.577,0.192,16,Tmem14c,,,,,,,,,,
1.63E-09,0.541214476,0.192,0.007,16,Dhcr24,,,,,,,,,,
3.97E-09,0.539495892,0.423,0.09,16,Elovl5,,,,,,,,,,
5.03E-05,0.535795072,0.346,0.095,16,Tmem37,,,,,,,,,,
2.20E-06,0.532868778,0.154,0.005,16,Eps8l2,,,,,,,,,,
5.00E-09,0.532861874,0.154,0.002,16,Cyp39a1,,,,,,,,,,
6.27E-08,0.532772284,0.385,0.086,16,Romo1,,,,,,,,,,
3.81E-09,0.530978338,0.154,0,16,Slc22a27,,,,,,,,,,
0.000977574,0.529999859,0.462,0.195,16,Ndufa3,,,,,,,,,,
0.002192892,0.529313251,0.154,0.023,16,Uggt1,,,,,,,,,,
6.74E-07,0.528851574,0.154,0.003,16,Adra1b,,,,,,,,,,
1.58E-05,0.528638622,0.423,0.124,16,Sdha,,,,,,,,,,
0.000505691,0.527738343,0.538,0.219,16,Lgals9,,,,,,,,,,
3.04E-05,0.527302028,0.231,0.043,16,Spcs3,,,,,,,,,,
1.74E-07,0.526392088,0.154,0,16,Slc30a10,,,,,,,,,,
0.000295037,0.525072759,0.269,0.064,16,Mrpl51,,,,,,,,,,
0.000698222,0.52455157,0.269,0.067,16,Khk,,,,,,,,,,
1.06E-07,0.523613742,0.192,0.016,16,Tmem238,,,,,,,,,,
1.15E-08,0.523072338,0.269,0.042,16,Smim10l1,,,,,,,,,,
1.39E-10,0.522748885,0.346,0.055,16,Ethe1,,,,,,,,,,
2.94E-07,0.522618672,0.5,0.159,16,Ptms,,,,,,,,,,
0.001249406,0.521722158,0.154,0.021,16,Fbxo8,,,,,,,,,,
1.05E-07,0.520335301,0.231,0.023,16,Lpgat1,,,,,,,,,,
6.74E-06,0.520123673,0.154,0.009,16,Slc16a7,,,,,,,,,,
1.46E-06,0.512458564,0.154,0.008,16,Dsg2,,,,,,,,,,
0.004108004,0.512036708,0.154,0.025,16,Chchd5,,,,,,,,,,
0.00171341,0.509449244,0.308,0.091,16,Fkbp2,,,,,,,,,,
5.53E-08,0.508915613,0.192,0.011,16,Dnajc25,,,,,,,,,,
1.13E-06,0.508834276,0.192,0.02,16,Wdr82,,,,,,,,,,
0.000449847,0.505949211,0.308,0.095,16,Selenos,,,,,,,,,,
0.004459499,0.503580982,0.192,0.044,16,RP23-269H21.1,,,,,,,,,,
0.000398013,0.502816523,0.308,0.08,16,Hsd17b4,,,,,,,,,,
3.02E-08,0.502744522,0.577,0.179,16,Ndufa13,,,,,,,,,,
7.22E-05,0.502527103,0.192,0.029,16,Urod,,,,,,,,,,
2.52E-07,0.501580671,0.269,0.06,16,Mrpl34,,,,,,,,,,
2.81E-06,0.499703221,0.269,0.056,16,Lypla1,,,,,,,,,,
2.41E-10,0.496991901,0.192,0.005,16,Klkb1,,,,,,,,,,
9.72E-09,0.496026498,0.269,0.041,16,D10Jhu81e,,,,,,,,,,
0.000283875,0.494003213,0.154,0.019,16,Rdh14,,,,,,,,,,
4.26E-07,0.493511381,0.192,0.013,16,Dbt,,,,,,,,,,
9.76E-05,0.493002622,0.192,0.033,16,Ube2g1,,,,,,,,,,
0.003497247,0.490546248,0.154,0.025,16,Pex6,,,,,,,,,,
0.000748927,0.487892522,0.192,0.034,16,Pigyl,,,,,,,,,,
3.33E-10,0.487769589,0.231,0.023,16,Cyp2d22,,,,,,,,,,
3.84E-05,0.484897454,0.577,0.222,16,Cox5b,,,,,,,,,,
0.000130938,0.483640436,0.192,0.027,16,Cluh,,,,,,,,,,
0.001273989,0.480780403,0.154,0.028,16,Ppm1b,,,,,,,,,,
0.001044638,0.480537238,0.308,0.109,16,Idh3b,,,,,,,,,,
7.66E-11,0.478761041,0.154,0.001,16,Abca8a,,,,,,,,,,
1.42E-07,0.476985282,0.192,0.024,16,Apool,,,,,,,,,,
5.49E-07,0.47639446,0.154,0.008,16,Faah,,,,,,,,,,
0.001939061,0.474627805,0.269,0.077,16,Mrpl24,,,,,,,,,,
4.81E-07,0.473807371,0.154,0.005,16,Apol7a,,,,,,,,,,
0.00032812,0.472068642,0.731,0.366,16,Hint1,,,,,,,,,,
0.009899787,0.471343908,0.154,0.027,16,Pnpo,,,,,,,,,,
2.16E-07,0.471070263,0.154,0.009,16,Ftcd,,,,,,,,,,
5.35E-08,0.470643705,0.192,0.014,16,Slc25a15,,,,,,,,,,
0.00117604,0.467156003,0.154,0.027,16,Qpct,,,,,,,,,,
2.67E-05,0.466845369,0.154,0.009,16,Macrod1,,,,,,,,,,
5.03E-05,0.463880233,0.154,0.01,16,Chn2,,,,,,,,,,
1.38E-07,0.463860428,0.231,0.028,16,Mthfd1,,,,,,,,,,
1.39E-05,0.463398794,0.231,0.037,16,Gcsh,,,,,,,,,,
1.76E-09,0.463193347,0.192,0.007,16,Lect2,,,,,,,,,,
0.000395756,0.463126754,0.154,0.018,16,Gcat,,,,,,,,,,
1.18E-07,0.461997664,0.154,0.013,16,Ces2e,,,,,,,,,,
8.00E-08,0.460223289,0.346,0.074,16,Ufc1,,,,,,,,,,
0.000517486,0.459986047,0.346,0.123,16,Uqcrc1,,,,,,,,,,
2.34E-06,0.458945769,0.654,0.259,16,Ndufa2,,,,,,,,,,
0.003235236,0.457887174,0.154,0.034,16,Adipor2,,,,,,,,,,
0.000348821,0.457621309,0.462,0.17,16,Bsg,,,,,,,,,,
1.37E-06,0.457228052,0.308,0.057,16,Krt8,,,,,,,,,,
2.48E-05,0.455124527,0.538,0.233,16,Atp5g3,,,,,,,,,,
0.00132747,0.453654497,0.154,0.023,16,Ccdc107,,,,,,,,,,
2.22E-07,0.452188689,0.423,0.117,16,Ndufs4,,,,,,,,,,
4.34E-05,0.452069933,0.269,0.066,16,Fam162a,,,,,,,,,,
2.25E-07,0.451039601,0.154,0.003,16,Aqp11,,,,,,,,,,
0.000192067,0.450593291,0.154,0.02,16,Rbm14,,,,,,,,,,
2.03E-06,0.450059976,0.192,0.018,16,Tm7sf3,,,,,,,,,,
5.00E-07,0.449908029,0.154,0.006,16,Klf15,,,,,,,,,,
0.007586432,0.449136554,0.154,0.033,16,Dpp3,,,,,,,,,,
2.07E-05,0.44879638,0.192,0.026,16,Aco1,,,,,,,,,,
1.42E-06,0.445760621,0.231,0.037,16,Suclg2,,,,,,,,,,
0.000807715,0.44499974,0.154,0.023,16,Ruvbl1,,,,,,,,,,
1.38E-05,0.443775095,1,0.895,16,mt-Nd2,,,,,,,,,,
1.78E-05,0.443117004,0.269,0.065,16,Atraid,,,,,,,,,,
0.000149676,0.442720325,0.154,0.017,16,Sp1,,,,,,,,,,
0.00188752,0.44157731,0.154,0.03,16,Acsl4,,,,,,,,,,
0.001091507,0.439959221,0.154,0.025,16,Tprkb,,,,,,,,,,
0.002654715,0.439355008,0.192,0.046,16,Decr1,,,,,,,,,,
1.93E-11,0.439190517,0.538,0.14,16,Prdx2,,,,,,,,,,
8.14E-05,0.438700437,0.346,0.103,16,Ndufa1,,,,,,,,,,
2.95E-08,0.436692299,0.154,0.006,16,Slc22a18,,,,,,,,,,
6.46E-05,0.435309651,0.154,0.015,16,Gstt3,,,,,,,,,,
1.63E-08,0.434578068,0.692,0.242,16,Msrb1,,,,,,,,,,
0.002172693,0.434358336,0.231,0.065,16,Tmem208,,,,,,,,,,
5.25E-06,0.432962302,0.192,0.021,16,Pccb,,,,,,,,,,
5.25E-05,0.431974709,0.769,0.374,16,Sod1,,,,,,,,,,
4.15E-06,0.430011691,0.769,0.334,16,Atp5j,,,,,,,,,,
4.39E-10,0.429757432,0.231,0.018,16,Mettl7a1,,,,,,,,,,
0.008854086,0.428745859,0.192,0.05,16,Nudt4,,,,,,,,,,
4.11E-06,0.428639168,0.154,0.01,16,Osbpl1a,,,,,,,,,,
1.23E-06,0.428419778,0.192,0.019,16,Cab39l,,,,,,,,,,
1.86E-06,0.427203307,0.154,0.016,16,Lsr,,,,,,,,,,
3.70E-07,0.426209374,0.231,0.037,16,Lman1,,,,,,,,,,
0.000881489,0.425678795,0.154,0.035,16,Abcd3,,,,,,,,,,
0.002279577,0.425634446,0.231,0.063,16,Map1lc3a,,,,,,,,,,
1.85E-08,0.424483963,0.269,0.046,16,Gm10250,,,,,,,,,,
1.07E-05,0.423953887,0.154,0.01,16,Akr1c14,,,,,,,,,,
1.67E-09,0.423158872,0.269,0.042,16,Stk16,,,,,,,,,,
0.000127189,0.421989516,0.385,0.129,16,Aup1,,,,,,,,,,
5.20E-05,0.421248823,0.308,0.092,16,Dhrs1,,,,,,,,,,
2.01E-08,0.418721279,0.192,0.014,16,Gm12338,,,,,,,,,,
4.95E-06,0.417924845,0.231,0.043,16,Ei24,,,,,,,,,,
2.22E-05,0.414720742,0.231,0.049,16,Ergic2,,,,,,,,,,
4.13E-05,0.41317441,0.154,0.021,16,Pter,,,,,,,,,,
3.86E-07,0.412852077,0.269,0.051,16,Glo1,,,,,,,,,,
2.17E-07,0.412356657,0.308,0.067,16,Iah1,,,,,,,,,,
3.85E-05,0.411882839,0.962,0.812,16,Gpx1,,,,,,,,,,
0.00056529,0.411799355,0.154,0.022,16,Tango2,,,,,,,,,,
1.40E-07,0.411693316,0.192,0.02,16,Cyp51,,,,,,,,,,
9.61E-08,0.410670364,0.192,0.014,16,Slc25a13,,,,,,,,,,
3.74E-08,0.408742697,0.385,0.105,16,Cnpy2,,,,,,,,,,
5.07E-06,0.407379086,0.154,0.011,16,Fpgs,,,,,,,,,,
0.002398283,0.405754822,0.154,0.027,16,Fbxo22,,,,,,,,,,
6.41E-05,0.405238153,0.269,0.071,16,Ugp2,,,,,,,,,,
8.21E-09,0.405060785,0.231,0.026,16,Car5a,,,,,,,,,,
0.000253769,0.404091683,0.192,0.037,16,Rps25-ps1,,,,,,,,,,
0.003683686,0.402725034,0.154,0.033,16,Ufsp2,,,,,,,,,,
1.36E-05,0.401540466,0.385,0.123,16,Ndufb7,,,,,,,,,,
0.00727409,0.400731807,0.192,0.049,16,Krt18,,,,,,,,,,
2.67E-47,3.880647691,1,0.04,17,Rarres2,,Stromal cell,,,,,,,,
7.96E-61,3.532181621,1,0.116,17,C3,,,,,,,,,,
1.91E-36,3.446939581,0.889,0.005,17,Igfbp6,,,,,,,,,,
9.04E-29,3.390142939,0.833,0.026,17,Dcn,,,,,,,,,,
6.77E-35,3.384460234,0.833,0.021,17,Serping1,,,,,,,,,,
1.64E-35,3.223113162,0.833,0.136,17,Slpi,,,,,,,,,,
9.61E-33,3.154777,0.778,0.002,17,Upk3b,,,,,,,,,,
1.05E-35,3.102188244,0.833,0.003,17,Igfbp5,,,,,,,,,,
2.82E-34,2.953541506,0.889,0.004,17,Efemp1,,,,,,,,,,
5.11E-50,2.902761258,1,0.326,17,Crip1,,,,,,,,,,
2.01E-30,2.838083668,0.722,0.001,17,Fmod,,,,,,,,,,
4.63E-11,2.790751926,0.333,0.03,17,Gm23935,,,,,,,,,,
1.15E-17,2.729288477,0.444,0.003,17,Myl7,,,,,,,,,,
1.60E-26,2.710175758,0.667,0.002,17,Aebp1,,,,,,,,,,
1.31E-26,2.643913287,0.611,0.001,17,Ogn,,,,,,,,,,
1.47E-29,2.606628887,0.667,0,17,Nkain4,,,,,,,,,,
1.92E-14,2.520387562,0.556,0.015,17,Fxyd3,,,,,,,,,,
5.02E-16,2.456111495,0.444,0.002,17,Prss23,,,,,,,,,,
4.95E-16,2.446580475,0.611,0.021,17,Cav1,,,,,,,,,,
2.52E-11,2.409298611,0.389,0.01,17,AU021092,,,,,,,,,,
1.89E-17,2.383080325,0.444,0.001,17,Msln,,,,,,,,,,
5.35E-18,2.293008699,0.889,0.171,17,S100a6,,,,,,,,,,
5.88E-18,2.203202132,0.556,0.004,17,Fmo2,,,,,,,,,,
1.52E-13,2.189374935,0.722,0.066,17,Rnase4,,,,,,,,,,
3.67E-12,2.14637524,0.556,0.06,17,Gas6,,,,,,,,,,
1.26E-15,2.140996768,0.667,0.088,17,Bgn,,,,,,,,,,
8.24E-16,2.128486168,0.444,0.003,17,Cpe,,,,,,,,,,
3.40E-13,2.108302573,0.667,0.083,17,Timp2,,,,,,,,,,
2.01E-14,2.107211946,0.389,0.001,17,Gas1,,,,,,,,,,
3.58E-10,2.105649314,0.389,0.012,17,Smim1,,,,,,,,,,
6.59E-11,2.085058163,0.389,0.005,17,Gpm6a,,,,,,,,,,
9.83E-11,2.043007323,0.333,0.005,17,C1s1,,,,,,,,,,
1.45E-11,2.015332993,0.5,0.017,17,Rbp1,,,,,,,,,,
1.98E-14,1.975812234,0.444,0.003,17,Pdpn,,,,,,,,,,
6.93E-11,1.973755625,0.333,0.003,17,Mgp,,,,,,,,,,
2.90E-12,1.969248918,0.333,0.001,17,Col1a2,,,,,,,,,,
2.89E-17,1.953508843,0.5,0.002,17,Gpc3,,,,,,,,,,
1.08E-09,1.951269967,0.278,0.001,17,Col3a1,,,,,,,,,,
1.25E-09,1.933705058,0.5,0.085,17,C4b,,,,,,,,,,
1.42E-11,1.927602757,0.444,0.007,17,Bcam,,,,,,,,,,
7.62E-08,1.913616141,0.5,0.053,17,Cald1,,,,,,,,,,
1.36E-12,1.912090914,0.722,0.17,17,Bsg,,,,,,,,,,
1.72E-08,1.910875586,0.278,0.005,17,Gpx8,,,,,,,,,,
6.69E-08,1.874066583,0.389,0.014,17,Serpinb1a,,,,,,,,,,
5.59E-10,1.844580375,0.556,0.133,17,Ezr,,,,,,,,,,
1.56E-10,1.839321056,0.278,0.002,17,Col14a1,,,,,,,,,,
1.44E-06,1.829954109,0.333,0.014,17,Krt19,,,,,,,,,,
5.93E-07,1.828900792,0.611,0.143,17,Malat1,,,,,,,,,,
1.26E-12,1.792885448,0.333,0.001,17,Rspo1,,,,,,,,,,
2.75E-08,1.779019153,0.333,0.007,17,Emp2,,,,,,,,,,
1.60E-12,1.750478003,0.333,0.001,17,Cldn15,,,,,,,,,,
2.54E-06,1.730584424,0.333,0.02,17,C1ra,,,,,,,,,,
1.12E-08,1.727475264,0.333,0.012,17,Cryab,,,,,,,,,,
7.42E-20,1.682484664,1,0.704,17,mt-Rnr2,,,,,,,,,,
7.29E-07,1.679728401,0.222,0.001,17,Ano1,,,,,,,,,,
2.81E-05,1.674141651,0.222,0.007,17,Ptprf,,,,,,,,,,
3.68E-07,1.663238745,0.444,0.033,17,Tpm1,,,,,,,,,,
6.53E-07,1.652689429,0.556,0.076,17,Slc39a8,,,,,,,,,,
2.16E-05,1.64799086,0.222,0.009,17,Ptrf,,,,,,,,,,
4.96E-10,1.642197451,0.778,0.145,17,Clu,,,,,,,,,,
7.25E-11,1.60519233,0.833,0.33,17,Sparc,,,,,,,,,,
2.54E-05,1.592803726,0.389,0.046,17,C2,,,,,,,,,,
6.56E-10,1.564479338,0.278,0.001,17,Prkcdbp,,,,,,,,,,
5.20E-08,1.5606085,0.778,0.147,17,Mgst1,,,,,,,,,,
7.95E-07,1.544482842,0.222,0.002,17,Fstl1,,,,,,,,,,
1.15E-05,1.526966124,0.5,0.093,17,Aprt,,,,,,,,,,
1.24E-08,1.510013432,0.833,0.205,17,Tm4sf1,,,,,,,,,,
0.000123219,1.497066465,0.222,0.02,17,Tmem98,,,,,,,,,,
7.29E-05,1.490842545,0.167,0.002,17,Lgals2,,,,,,,,,,
9.71E-08,1.487156016,0.278,0.004,17,Snhg18,,,,,,,,,,
0.000188947,1.482384369,0.222,0.017,17,Prelp,,,,,,,,,,
0.000117836,1.475958626,0.222,0.054,17,Sfxn1,,,,,,,,,,
3.01E-05,1.460515517,0.389,0.042,17,Dctn6,,,,,,,,,,
3.53E-06,1.429327016,0.278,0.007,17,Cd200,,,,,,,,,,
1.71E-09,1.425670347,0.278,0.001,17,Eln,,,,,,,,,,
5.61E-05,1.419683143,0.167,0,17,Podn,,,,,,,,,,
7.04E-07,1.411872066,0.778,0.213,17,Hspb1,,,,,,,,,,
3.33E-09,1.411002204,0.278,0.001,17,Spock2,,,,,,,,,,
2.80E-07,1.393227922,0.167,0.001,17,Tmem119,,,,,,,,,,
0.003262449,1.376133632,0.222,0.034,17,Mrps33,,,,,,,,,,
4.22E-07,1.36679442,0.222,0.001,17,Fbln2,,,,,,,,,,
9.30E-07,1.364042558,0.167,0.003,17,Gata6,,,,,,,,,,
1.25E-05,1.343634731,0.167,0,17,Cpz,,,,,,,,,,
0.000389153,1.336059476,0.222,0.011,17,Smyd2,,,,,,,,,,
0.003976305,1.332900504,0.278,0.055,17,Serpinh1,,,,,,,,,,
8.12E-05,1.323084696,0.611,0.158,17,Anxa2,,,,,,,,,,
3.16E-05,1.314184568,0.167,0.004,17,Hs3st1,,,,,,,,,,
0.001780993,1.313688845,0.389,0.096,17,Oat,,,,,,,,,,
7.50E-12,1.305320341,0.222,0.001,17,Upk1b,,,,,,,,,,
0.002709701,1.297139458,0.333,0.069,17,F11r,,,,,,,,,,
9.21E-07,1.297068155,0.778,0.187,17,Rabac1,,,,,,,,,,
4.91E-05,1.295994432,0.611,0.216,17,Tmem176b,,,,,,,,,,
2.18E-07,1.292153062,0.167,0,17,Fibin,,,,,,,,,,
3.37E-06,1.287080203,0.722,0.292,17,Vim,,,,,,,,,,
0.00194366,1.284120222,0.333,0.082,17,Hcfc1r1,,,,,,,,,,
2.17E-05,1.283280766,0.167,0.011,17,Slc16a1,,,,,,,,,,
2.23E-05,1.275641631,0.167,0.002,17,Acta2,,,,,,,,,,
4.56E-05,1.27369221,0.167,0.004,17,Pamr1,,,,,,,,,,
0.001299568,1.268203425,0.222,0.015,17,Kat2b,,,,,,,,,,
3.54E-06,1.23994478,0.611,0.125,17,Spp1,,,,,,,,,,
0.004278912,1.239373001,0.222,0.029,17,Mettl26,,,,,,,,,,
0.001964408,1.23800869,0.444,0.117,17,S100a1,,,,,,,,,,
0.003823714,1.235376375,0.278,0.044,17,Hypk,,,,,,,,,,
4.40E-07,1.228035292,0.278,0.006,17,Cxadr,,,,,,,,,,
2.76E-06,1.217662028,0.167,0.001,17,Sema3c,,,,,,,,,,
0.000109625,1.217636137,0.278,0.055,17,Rnf11,,,,,,,,,,
1.89E-07,1.216051391,0.833,0.354,17,Laptm4a,,,,,,,,,,
3.16E-05,1.215047384,0.167,0.006,17,Aldoc,,,,,,,,,,
2.74E-05,1.212584678,0.167,0.015,17,Sdc2,,,,,,,,,,
0.002216677,1.212204258,0.444,0.131,17,Nme1,,,,,,,,,,
0.002267386,1.209235071,0.333,0.049,17,Krt18,,,,,,,,,,
0.004008143,1.199496412,0.278,0.107,17,Rpn1,,,,,,,,,,
1.68E-05,1.191195806,0.222,0.004,17,Atp6v0e2,,,,,,,,,,
0.000187032,1.183896238,0.222,0.01,17,Gpatch11,,,,,,,,,,
0.008507628,1.179794482,0.222,0.031,17,Atp5l,,,,,,,,,,
9.35E-06,1.179012641,0.167,0.001,17,Sulf1,,,,,,,,,,
0.003732941,1.158231035,0.222,0.087,17,Cox20,,,,,,,,,,
0.009852625,1.156556783,0.333,0.088,17,Dync1i2,,,,,,,,,,
0.008082927,1.155959837,0.222,0.026,17,Pacsin2,,,,,,,,,,
7.43E-05,1.154572064,0.556,0.262,17,Myl6,,,,,,,,,,
0.001104525,1.153005095,0.5,0.121,17,Crip2,,,,,,,,,,
0.000866713,1.141676563,0.222,0.046,17,Hnrnpul2,,,,,,,,,,
0.002976217,1.139446618,0.167,0.018,17,Apmap,,,,,,,,,,
0.009759339,1.134504512,0.167,0.033,17,Gstm2,,,,,,,,,,
0.000183045,1.132194564,0.167,0.026,17,Usp34,,,,,,,,,,
0.002832781,1.129446833,0.167,0.046,17,Myo1c,,,,,,,,,,
0.001042203,1.124517162,0.333,0.113,17,Lrp10,,,,,,,,,,
0.001812397,1.122253778,0.167,0.007,17,Bst1,,,,,,,,,,
0.000868505,1.122222201,0.167,0.031,17,Mid1ip1,,,,,,,,,,
0.003123103,1.116549377,0.333,0.057,17,Krt8,,,,,,,,,,
0.000544309,1.108717318,0.278,0.059,17,Serpinb6b,,,,,,,,,,
2.07E-05,1.092538955,0.222,0.004,17,Met,,,,,,,,,,
0.002546964,1.09053954,0.5,0.158,17,Tpi1,,,,,,,,,,
0.004279799,1.088712921,0.167,0.007,17,Abhd14a,,,,,,,,,,
0.002336615,1.087460702,0.556,0.182,17,Ywhae,,,,,,,,,,
0.00580328,1.086989675,0.167,0.024,17,Fkbp7,,,,,,,,,,
0.006118556,1.086801529,0.333,0.061,17,Cd151,,,,,,,,,,
0.001517275,1.084738719,0.167,0.032,17,Hipk3,,,,,,,,,,
0.000256413,1.079782089,0.389,0.181,17,Ndufa13,,,,,,,,,,
0.006974714,1.078177011,0.167,0.025,17,Ptgr2,,,,,,,,,,
0.00082784,1.074932941,0.167,0.025,17,Tprkb,,,,,,,,,,
0.001567303,1.060057073,0.222,0.056,17,Hsd17b10,,,,,,,,,,
0.009068331,1.054577648,0.444,0.123,17,Ltbp4,,,,,,,,,,
0.001143117,1.042349132,0.333,0.052,17,Luc7l3,,,,,,,,,,
0.008123354,1.038759927,0.333,0.134,17,Tax1bp1,,,,,,,,,,
0.002735205,1.036841946,0.167,0.07,17,Sptbn1,,,,,,,,,,
3.42E-06,1.03600266,0.222,0.004,17,Krt7,,,,,,,,,,
0.003338871,1.035262862,0.222,0.08,17,Vapb,,,,,,,,,,
5.36E-05,1.030375282,0.167,0.002,17,Cygb,,,,,,,,,,
0.00188647,1.02185361,0.222,0.048,17,Gstt1,,,,,,,,,,
2.90E-05,1.013424332,0.278,0.095,17,Tmem176a,,,,,,,,,,
0.001081527,1.012555431,0.444,0.092,17,Ndrg1,,,,,,,,,,
0.006659987,1.010342105,0.222,0.024,17,Asph,,,,,,,,,,
