p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,,,,
6.56E-11,1.648840972,0.238,0,26,Cd19,,,,,,,,,,,
0.000305992,1.604442018,0.333,0.057,26,Plac8,,,,,,,,,,,
1.67E-06,1.533675682,0.19,0.005,26,Gm8369,,,,,,,,,,,
1.24E-06,1.491082984,0.238,0.005,26,H2-Ob,,,,,,,,,,,
5.20E-05,1.407801002,0.238,0.011,26,Fcmr,,,,,,,,,,,
8.35E-12,1.389205885,0.381,0.011,26,Ly6d,,,,,,,,,,,
3.43E-08,1.326740012,0.19,0,26,Pou2af1,,,,,,,,,,,
1.26E-05,1.32604893,0.571,0.177,26,Serp1,,,,,,,,,,,
3.74E-07,1.188320691,0.667,0.132,26,Srgn,,,,,,,,,,,
1.20E-06,1.1840735,0.19,0.002,26,Iglc3,,,,,,,,,,,
1.70E-05,1.161075842,0.238,0.01,26,Ebf1,,,,,,,,,,,
0.000241936,1.114355201,0.714,0.318,26,Ly6e,,,,,,,,,,,
0.005651563,1.107427812,0.381,0.115,26,Shisa5,,,,,,,,,,,
0.000402042,1.081522103,0.238,0.029,26,Arhgdib,,,,,,,,,,,
1.16E-06,1.049933532,0.81,0.472,26,Rpl17,,,,,,,,,,,
1.35E-05,1.037309657,0.238,0.013,26,Arhgap45,,,,,,,,,,,
0.004055257,1.028593557,0.286,0.045,26,Ostc,,,,,,,,,,,
0.000761981,1.021907078,0.19,0.014,26,Tars2,,,,,,,,,,,
0.007532841,0.997846413,0.238,0.038,26,Emp3,,,,,,,,,,,
0.005503572,0.982770732,0.19,0.048,26,Laptm5,,,,,,,,,,,
0.009868801,0.975420107,0.19,0.043,26,Irf3,,,,,,,,,,,
0.002742093,0.957036308,0.524,0.295,26,Sub1,,,,,,,,,,,
0.006409964,0.939980234,0.286,0.055,26,Arf6,,,,,,,,,,,
0.005896637,0.918070177,0.238,0.04,26,Hspa4,,,,,,,,,,,
0.000627178,0.91103552,0.857,0.477,26,B2m,,,,,,,,,,,
0.006503838,0.881116636,0.333,0.199,26,Ssr4,,,,,,,,,,,
0.008269656,0.870449872,0.333,0.079,26,Rps16-ps2,,,,,,,,,,,
0.000401038,0.8342543,0.857,0.55,26,Rps15,,,,,,,,,,,
3.01E-06,0.822557676,0.952,0.767,26,Rpl32,,,,,,,,,,,
0.003563195,0.805964252,0.476,0.258,26,Sec61b,,,,,,,,,,,
3.20E-05,0.767170306,1,0.797,26,Rps27,,,,,,,,,,,
0.00350116,0.751379218,0.619,0.272,26,Rpl12,,,,,,,,,,,
1.85E-05,0.749285507,0.952,0.559,26,Rps7,,,,,,,,,,,
0.00196672,0.748320902,0.667,0.45,26,Rpl22,,,,,,,,,,,
0.009646608,0.705557772,0.524,0.373,26,Rps10,,,,,,,,,,,
3.95E-09,0.705078252,0.952,0.374,26,Cd74,,,,,,,,,,,
0.000644202,0.699354197,0.905,0.5,26,Rpl19,,,,,,,,,,,
8.77E-05,0.673601618,1,0.773,26,Rpl18a,,,,,,,,,,,
0.005814555,0.672907859,0.81,0.512,26,Rps16,,,,,,,,,,,
0.002410118,0.667381711,0.905,0.675,26,Rps3a1,,,,,,,,,,,
0.000579418,0.666731475,0.952,0.593,26,Fau,,,,,,,,,,,
0.00492875,0.660582112,0.81,0.623,26,Rps3,,,,,,,,,,,
0.001289091,0.653163361,0.857,0.568,26,Rps13,,,,,,,,,,,
0.000685346,0.651354012,0.952,0.683,26,Rplp0,,,,,,,,,,,
0.004815876,0.638216986,0.476,0.2,26,H2-Aa,,,,,,,,,,,
0.00032931,0.630875585,0.952,0.794,26,Rpl13,,,,,,,,,,,
0.00138154,0.591128216,0.952,0.619,26,Rps11,,,,,,,,,,,
0.006980889,0.587205897,0.857,0.541,26,Rps25,,,,,,,,,,,
0.009746945,0.580897388,0.857,0.635,26,Rpl21,,,,,,,,,,,
0.001488059,0.488819052,1,0.74,26,Rps9,,,,,,,,,,,
1.24E-25,3.257107757,0.696,0.015,27,Ankrd1,,Stromal cell_Ankrd1 high,,,,,,,,,
5.67E-29,2.761253123,0.957,0.143,27,Hbegf,,,,,,,,,,,
4.20E-26,2.686162544,0.739,0.014,27,Cpe,,,,,,,,,,,
4.48E-24,2.68557556,0.87,0.063,27,Adamts1,,,,,,,,,,,
1.36E-18,2.641739345,0.783,0.062,27,Tm4sf1,,,,,,,,,,,
1.47E-27,2.638596559,0.87,0.072,27,Lmna,,,,,,,,,,,
2.08E-13,2.543299648,0.652,0.053,27,Cxcl10,,,,,,,,,,,
1.54E-22,2.526361983,0.696,0.019,27,Pdpn,,,,,,,,,,,
4.41E-20,2.49371532,0.826,0.076,27,Rrad,,,,,,,,,,,
2.64E-20,2.493055706,0.739,0.086,27,Tnfrsf12a,,,,,,,,,,,
2.93E-24,2.48680366,0.696,0.016,27,Fhl2,,,,,,,,,,,
4.06E-19,2.417837493,0.652,0.02,27,Gprc5a,,,,,,,,,,,
1.17E-08,2.389741172,0.391,0.023,27,Cxcl1,,,,,,,,,,,
2.41E-20,2.382197474,0.87,0.1,27,Maff,,,,,,,,,,,
6.54E-16,2.319963687,0.652,0.073,27,Fosb,,,,,,,,,,,
7.23E-15,2.281864986,0.609,0.075,27,Csrp1,,,,,,,,,,,
1.15E-14,2.280404787,0.435,0.018,27,Fosl1,,,,,,,,,,,
4.35E-13,2.24413125,0.478,0.027,27,F3,,,,,,,,,,,
1.55E-12,2.223777347,0.609,0.075,27,Sfn,,,,,,,,,,,
1.35E-29,2.163379651,1,0.506,27,Ctsl,,,,,,,,,,,
1.98E-14,2.15976009,0.652,0.043,27,Vim,,,,,,,,,,,
2.91E-12,2.1569804,0.565,0.054,27,Icam1,,,,,,,,,,,
1.56E-16,2.151727917,0.87,0.144,27,Nfkbia,,,,,,,,,,,
3.54E-14,2.14996244,0.522,0.072,27,Sgms2,,,,,,,,,,,
1.94E-12,2.075470904,0.261,0.002,27,Msmp,,,,,,,,,,,
7.17E-13,2.045296123,0.435,0.022,27,Actn1,,,,,,,,,,,
2.46E-19,2.036581211,0.652,0.025,27,Dusp14,,,,,,,,,,,
1.40E-12,1.92099606,0.565,0.042,27,Rdh10,,,,,,,,,,,
4.79E-12,1.915798778,0.435,0.023,27,Palld,,,,,,,,,,,
4.27E-06,1.910188737,0.391,0.092,27,Cdkn1a,,,,,,,,,,,
9.11E-13,1.90196411,0.522,0.025,27,Cp,,,,,,,,,,,
1.95E-11,1.87261141,0.522,0.032,27,Osr2,,,,,,,,,,,
1.26E-09,1.869890271,0.609,0.093,27,Anxa2,,,,,,,,,,,
4.14E-10,1.856114228,0.478,0.032,27,Pde4b,,,,,,,,,,,
4.03E-15,1.85580384,0.391,0.003,27,Ncam1,,,,,,,,,,,
6.15E-13,1.829364529,0.739,0.146,27,Errfi1,,,,,,,,,,,
6.07E-10,1.797727909,0.739,0.231,27,Ifrd1,,,,,,,,,,,
2.47E-18,1.750564545,0.913,0.302,27,S100a10,,,,,,,,,,,
1.66E-10,1.7273167,0.478,0.03,27,Rell1,,,,,,,,,,,
1.59E-10,1.710916599,0.652,0.089,27,Rtn4,,,,,,,,,,,
8.84E-10,1.706477948,0.522,0.043,27,Csrnp1,,,,,,,,,,,
1.69E-09,1.698992728,0.435,0.028,27,Col4a2,,,,,,,,,,,
7.71E-07,1.697430762,0.435,0.053,27,Emp1,,,,,,,,,,,
3.58E-10,1.694397217,0.435,0.025,27,Tubb6,,,,,,,,,,,
3.72E-11,1.662843513,0.87,0.278,27,Ier3,,,,,,,,,,,
7.80E-08,1.638221632,0.391,0.033,27,Rela,,,,,,,,,,,
3.14E-06,1.637683657,0.348,0.041,27,Arl4d,,,,,,,,,,,
6.60E-10,1.620992648,0.391,0.017,27,Bgn,,,,,,,,,,,
9.72E-08,1.613337296,0.304,0.011,27,Hspb8,,,,,,,,,,,
2.64E-09,1.608923019,0.391,0.018,27,Nbl1,,,,,,,,,,,
7.18E-09,1.602144776,0.391,0.024,27,Cald1,,,,,,,,,,,
3.23E-06,1.600841526,0.435,0.088,27,Cyr61,,,,,,,,,,,
2.44E-06,1.599543675,0.348,0.036,27,Oaf,,,,,,,,,,,
6.51E-05,1.596422821,0.217,0.012,27,Csf1,,,,,,,,,,,
8.42E-11,1.596120526,0.217,0.001,27,Tpx2,,,,,,,,,,,
1.91E-07,1.593439734,0.304,0.017,27,Thoc6,,,,,,,,,,,
3.38E-08,1.571126557,0.348,0.023,27,Col4a1,,,,,,,,,,,
1.30E-23,1.56443945,1,0.717,27,Igfbp7,,,,,,,,,,,
1.48E-11,1.560276331,0.304,0.005,27,Cldn1,,,,,,,,,,,
1.61E-08,1.553547371,0.391,0.023,27,Pvr,,,,,,,,,,,
3.96E-07,1.553415369,0.261,0.008,27,Vasn,,,,,,,,,,,
8.96E-08,1.543141131,0.304,0.018,27,Fgfr1,,,,,,,,,,,
7.41E-05,1.540205208,0.217,0.028,27,Pmp22,,,,,,,,,,,
5.55E-06,1.510584912,0.348,0.037,27,Smtn,,,,,,,,,,,
5.12E-06,1.509604251,0.435,0.072,27,Nupr1,,,,,,,,,,,
4.76E-07,1.506606305,0.348,0.028,27,4930523C07Rik,,,,,,,,,,,
3.87E-07,1.502196039,0.652,0.206,27,Atf3,,,,,,,,,,,
3.29E-07,1.498425111,0.435,0.051,27,Pim1,,,,,,,,,,,
7.28E-09,1.495854099,0.304,0.007,27,Plagl1,,,,,,,,,,,
2.84E-13,1.484279591,0.957,0.427,27,Sqstm1,,,,,,,,,,,
4.10E-06,1.473877558,0.478,0.095,27,Eif1a,,,,,,,,,,,
0.0001508,1.473191861,0.261,0.035,27,Nfkbiz,,,,,,,,,,,
7.11E-11,1.4628624,0.87,0.228,27,Sdc4,,,,,,,,,,,
0.000270207,1.460580786,0.174,0.01,27,Plat,,,,,,,,,,,
1.36E-08,1.434342995,0.826,0.253,27,Cryab,,,,,,,,,,,
3.11E-06,1.433959132,0.261,0.014,27,Fam129b,,,,,,,,,,,
5.10E-06,1.431838286,0.435,0.105,27,Gstm2,,,,,,,,,,,
9.81E-08,1.428964198,0.261,0.006,27,Stx11,,,,,,,,,,,
1.27E-08,1.425685356,0.261,0.006,27,Ptrf,,,,,,,,,,,
8.47E-09,1.42223088,0.304,0.012,27,Ecm1,,,,,,,,,,,
5.40E-05,1.421532895,0.304,0.031,27,Aebp1,,,,,,,,,,,
1.70E-06,1.421384899,0.348,0.031,27,Efemp1,,,,,,,,,,,
1.17E-05,1.421127685,0.304,0.031,27,Ets2,,,,,,,,,,,
1.06E-05,1.415682244,0.348,0.037,27,Emp3,,,,,,,,,,,
1.54E-05,1.409604787,0.435,0.085,27,Rbpms,,,,,,,,,,,
0.000111633,1.406932447,0.522,0.228,27,Fos,,,,,,,,,,,
2.21E-05,1.396275793,0.391,0.054,27,Prss23,,,,,,,,,,,
2.20E-06,1.377325391,0.261,0.02,27,Hk2,,,,,,,,,,,
7.29E-08,1.372129939,0.957,0.717,27,Spp1,,,,,,,,,,,
5.11E-07,1.366287777,0.217,0.004,27,Sox9,,,,,,,,,,,
1.98E-05,1.36439528,0.391,0.062,27,Col18a1,,,,,,,,,,,
2.41E-09,1.360049448,0.261,0.006,27,Ell,,,,,,,,,,,
4.44E-05,1.359778694,0.348,0.051,27,Fermt2,,,,,,,,,,,
2.74E-06,1.35530025,0.522,0.105,27,Dnajb9,,,,,,,,,,,
1.06E-05,1.353776469,0.304,0.054,27,Sept7,,,,,,,,,,,
0.000142408,1.340951335,0.348,0.097,27,Eif4e,,,,,,,,,,,
2.75E-07,1.336153724,0.217,0.003,27,Pcp4,,,,,,,,,,,
0.00019295,1.320819488,0.304,0.037,27,Ppp1r15a,,,,,,,,,,,
1.51E-05,1.318828978,0.217,0.008,27,Plod2,,,,,,,,,,,
1.28E-05,1.31531279,0.261,0.021,27,Fstl1,,,,,,,,,,,
0.000381725,1.307387243,0.261,0.073,27,Csnk1a1,,,,,,,,,,,
0.000351126,1.302820742,0.304,0.085,27,Tpm1,,,,,,,,,,,
0.00179589,1.292003468,0.217,0.022,27,Thbs1,,,,,,,,,,,
4.05E-06,1.291350784,0.435,0.092,27,Zfp36l1,,,,,,,,,,,
0.000478494,1.290319539,0.174,0.011,27,Fas,,,,,,,,,,,
1.75E-05,1.288284404,0.565,0.152,27,Gadd45b,,,,,,,,,,,
0.000136208,1.284688397,0.174,0.012,27,Btbd10,,,,,,,,,,,
2.31E-07,1.277923169,0.696,0.252,27,Myl12a,,,,,,,,,,,
5.99E-05,1.272264906,0.522,0.12,27,Litaf,,,,,,,,,,,
6.15E-06,1.270758101,0.435,0.141,27,Psmd11,,,,,,,,,,,
2.13E-10,1.256955802,0.217,0,27,Tnc,,,,,,,,,,,
1.41E-08,1.255987311,0.261,0.006,27,Tspan5,,,,,,,,,,,
8.79E-05,1.247853742,0.217,0.018,27,Pkp2,,,,,,,,,,,
7.65E-05,1.243817497,0.217,0.019,27,Ptp4a1,,,,,,,,,,,
0.000230112,1.241895054,0.435,0.143,27,Pnrc1,,,,,,,,,,,
0.003114429,1.237358477,0.261,0.058,27,Bcam,,,,,,,,,,,
0.000117834,1.237318192,0.217,0.02,27,Ccdc85b,,,,,,,,,,,
3.95E-06,1.2331973,0.304,0.031,27,Il13ra1,,,,,,,,,,,
3.19E-06,1.232918806,0.217,0.005,27,Mxra7,,,,,,,,,,,
0.000434955,1.228662641,0.217,0.02,27,Rasa2,,,,,,,,,,,
2.45E-08,1.222945846,0.348,0.044,27,Clic4,,,,,,,,,,,
0.000148878,1.219334708,0.217,0.017,27,N4bp3,,,,,,,,,,,
9.39E-06,1.218943271,0.696,0.226,27,Lgals3,,,,,,,,,,,
0.00018865,1.212697584,0.304,0.036,27,Ier5,,,,,,,,,,,
3.02E-06,1.210548121,0.435,0.074,27,Prnp,,,,,,,,,,,
0.000100829,1.206179306,0.348,0.058,27,Sertad1,,,,,,,,,,,
1.66E-05,1.204042294,0.217,0.009,27,Akap12,,,,,,,,,,,
0.000326006,1.203449351,0.391,0.088,27,Mcl1,,,,,,,,,,,
0.000144025,1.19702116,0.174,0.007,27,Nrg1,,,,,,,,,,,
2.33E-05,1.193195992,0.696,0.264,27,S100a11,,,,,,,,,,,
0.00049433,1.187349187,0.304,0.051,27,Nfkbib,,,,,,,,,,,
5.33E-06,1.181313901,0.348,0.04,27,Noct,,,,,,,,,,,
2.79E-06,1.177242553,0.739,0.241,27,Anxa5,,,,,,,,,,,
0.000329017,1.174455911,0.348,0.06,27,Srxn1,,,,,,,,,,,
0.003280242,1.169887679,0.217,0.063,27,Faap20,,,,,,,,,,,
6.06E-05,1.141751412,0.217,0.019,27,Pdlim7,,,,,,,,,,,
0.000137749,1.136614636,0.522,0.268,27,Tsc22d1,,,,,,,,,,,
0.00068484,1.132018171,0.174,0.013,27,Birc3,,,,,,,,,,,
3.15E-05,1.132005148,0.217,0.011,27,Sept11,,,,,,,,,,,
0.007465132,1.126610995,0.217,0.034,27,Anxa3,,,,,,,,,,,
0.001043462,1.123216659,0.261,0.049,27,Bicc1,,,,,,,,,,,
0.000106456,1.123070136,0.609,0.25,27,Clic1,,,,,,,,,,,
0.000811361,1.121292169,0.391,0.14,27,Cstb,,,,,,,,,,,
3.06E-05,1.118613661,0.174,0.006,27,Itpkc,,,,,,,,,,,
0.000156651,1.116345071,0.652,0.257,27,Hspa5,,,,,,,,,,,
3.22E-05,1.115664699,0.435,0.092,27,Phlda1,,,,,,,,,,,
7.67E-05,1.113148423,0.174,0.005,27,Hs3st1,,,,,,,,,,,
1.51E-05,1.108856185,0.304,0.038,27,Itgb1,,,,,,,,,,,
6.77E-07,1.10546845,0.783,0.332,27,H2-K1,,,,,,,,,,,
8.26E-05,1.104895154,0.217,0.022,27,Fosl2,,,,,,,,,,,
1.40E-05,1.104119673,0.174,0.004,27,Hspa12a,,,,,,,,,,,
0.000229437,1.090729665,0.391,0.091,27,Hnrnph1,,,,,,,,,,,
0.002402928,1.089710654,0.261,0.046,27,Tubb5,,,,,,,,,,,
0.003058007,1.088359852,0.391,0.138,27,Jund,,,,,,,,,,,
0.004992282,1.084140136,0.174,0.015,27,Dusp5,,,,,,,,,,,
5.84E-05,1.083750136,0.435,0.092,27,Cxcl16,,,,,,,,,,,
3.08E-05,1.082201143,0.217,0.011,27,Fxyd1,,,,,,,,,,,
3.08E-08,1.076543241,0.174,0.002,27,Osmr,,,,,,,,,,,
0.002250174,1.076510375,0.391,0.132,27,Arf4,,,,,,,,,,,
0.009241127,1.076456611,0.217,0.049,27,Pak1ip1,,,,,,,,,,,
0.001008715,1.073113455,0.174,0.011,27,Rnd1,,,,,,,,,,,
1.45E-05,1.072133626,0.261,0.025,27,Eml2,,,,,,,,,,,
0.000255545,1.068376528,0.391,0.214,27,Slc3a2,,,,,,,,,,,
0.003543792,1.066570779,0.217,0.044,27,Tspan4,,,,,,,,,,,
0.002457826,1.064510901,0.261,0.055,27,Stat3,,,,,,,,,,,
0.000502809,1.063733681,0.304,0.053,27,Tgm2,,,,,,,,,,,
0.001028499,1.063060934,0.304,0.067,27,Maged1,,,,,,,,,,,
0.000389563,1.062078758,0.304,0.055,27,Bcl2l1,,,,,,,,,,,
0.001324291,1.058399992,0.391,0.188,27,Klf9,,,,,,,,,,,
3.01E-06,1.05604182,0.174,0.002,27,Adra1b,,,,,,,,,,,
0.003132183,1.052796411,0.304,0.064,27,Slc6a6,,,,,,,,,,,
0.001203971,1.052356333,0.174,0.023,27,Tuba1a,,,,,,,,,,,
3.34E-06,1.0397313,0.217,0.02,27,Wwtr1,,,,,,,,,,,
0.000588086,1.02854995,0.304,0.052,27,Zyx,,,,,,,,,,,
0.000565991,1.028486616,0.217,0.029,27,Fyttd1,,,,,,,,,,,
6.89E-05,1.026653395,0.304,0.069,27,Cpq,,,,,,,,,,,
0.006984269,1.023340996,0.217,0.039,27,Chtop,,,,,,,,,,,
0.00051994,1.021732136,0.174,0.012,27,Frmd4b,,,,,,,,,,,
2.04E-05,1.014109315,0.87,0.475,27,Hsp90aa1,,,,,,,,,,,
0.002333868,1.011593282,0.478,0.171,27,Hnrnpc,,,,,,,,,,,
0.003330161,1.011030957,0.261,0.079,27,Rps16-ps2,,,,,,,,,,,
0.00244678,1.001258644,0.174,0.02,27,Rasl11b,,,,,,,,,,,
1.83E-05,0.999848318,0.217,0.012,27,Map7d1,,,,,,,,,,,
0.004769017,0.998753348,0.261,0.051,27,Csde1,,,,,,,,,,,
0.008316649,0.995741364,0.217,0.061,27,Zbtb20,,,,,,,,,,,
0.001622045,0.994848976,0.565,0.253,27,Arf1,,,,,,,,,,,
0.000680587,0.993911022,0.174,0.01,27,Vcl,,,,,,,,,,,
6.83E-05,0.98885236,0.609,0.29,27,Eif5,,,,,,,,,,,
6.88E-05,0.988184199,0.174,0.011,27,Hivep2,,,,,,,,,,,
7.12E-05,0.98490984,0.174,0.02,27,Rras2,,,,,,,,,,,
0.00895475,0.98112368,0.217,0.037,27,Pax8,,,,,,,,,,,
0.000367505,0.976040194,0.217,0.028,27,Bcar1,,,,,,,,,,,
2.85E-06,0.975296973,0.174,0.003,27,Dkk3,,,,,,,,,,,
3.81E-05,0.972719989,0.391,0.094,27,Cd151,,,,,,,,,,,
0.000815333,0.972668907,0.435,0.114,27,Egr1,,,,,,,,,,,
0.003129871,0.968086412,0.217,0.046,27,Ptbp3,,,,,,,,,,,
0.000675006,0.960929043,0.217,0.023,27,Sh3bp4,,,,,,,,,,,
0.001584966,0.958763637,0.565,0.281,27,Gas5,,,,,,,,,,,
0.007049653,0.956536282,0.304,0.098,27,Bex3,,,,,,,,,,,
0.00691536,0.953832902,0.478,0.2,27,Dynll1,,,,,,,,,,,
0.007097567,0.952954619,0.261,0.072,27,Ppp1r11,,,,,,,,,,,
3.97E-05,0.952104237,0.174,0.012,27,Myo5b,,,,,,,,,,,
0.001564095,0.947942969,0.174,0.019,27,Lmcd1,,,,,,,,,,,
0.006083272,0.943001692,0.391,0.12,27,Zfand5,,,,,,,,,,,
0.0034916,0.940139558,0.348,0.09,27,Arl6ip5,,,,,,,,,,,
0.002940246,0.937745991,0.217,0.046,27,Rora,,,,,,,,,,,
0.000190894,0.937662287,0.522,0.164,27,Adgrg1,,,,,,,,,,,
0.000885332,0.936610575,0.565,0.291,27,Pcbp1,,,,,,,,,,,
0.000247035,0.935738937,0.304,0.061,27,Zfand3,,,,,,,,,,,
0.00083793,0.934214426,0.435,0.154,27,Degs1,,,,,,,,,,,
0.00012233,0.932302569,0.217,0.042,27,Mbnl2,,,,,,,,,,,
0.000131308,0.931383878,0.565,0.236,27,Tagln2,,,,,,,,,,,
0.00481062,0.924384568,0.174,0.051,27,Tusc3,,,,,,,,,,,
0.008029613,0.923774331,0.261,0.113,27,Abracl,,,,,,,,,,,
0.000304516,0.913205596,0.174,0.021,27,Ankrd33b,,,,,,,,,,,
3.98E-06,0.908654084,0.913,0.458,27,Ddx5,,,,,,,,,,,
0.006387552,0.898922991,0.174,0.032,27,Pls3,,,,,,,,,,,
0.001768732,0.89833086,0.565,0.274,27,Son,,,,,,,,,,,
0.00288578,0.891147995,0.348,0.191,27,Arhgdia,,,,,,,,,,,
1.15E-05,0.882239724,0.609,0.231,27,Hnrnpk,,,,,,,,,,,
4.17E-07,0.870902621,0.261,0.032,27,C3,,,,,,,,,,,
0.001296951,0.863755869,0.174,0.015,27,Mapk6,,,,,,,,,,,
0.00273077,0.861845235,0.174,0.028,27,Max,,,,,,,,,,,
0.007781008,0.860991447,0.217,0.051,27,Pxn,,,,,,,,,,,
0.008578533,0.857772385,0.217,0.046,27,Pafah1b2,,,,,,,,,,,
0.000978184,0.849399501,0.348,0.114,27,Anxa4,,,,,,,,,,,
0.000199245,0.849151795,0.522,0.186,27,H3f3a,,,,,,,,,,,
0.000865423,0.847282142,0.217,0.03,27,Fam110a,,,,,,,,,,,
0.000588859,0.833652062,0.304,0.072,27,Slc38a2,,,,,,,,,,,
0.007131921,0.831774573,0.304,0.089,27,Mtpn,,,,,,,,,,,
0.000324465,0.828931846,0.565,0.192,27,Tmsb10,,,,,,,,,,,
0.007290441,0.825411667,0.217,0.061,27,H2afy,,,,,,,,,,,
0.001583997,0.818615479,0.609,0.262,27,Rpl22l1,,,,,,,,,,,
0.00618767,0.793053894,0.348,0.124,27,Hnrnpdl,,,,,,,,,,,
0.000418788,0.789681181,0.174,0.037,27,Mapre2,,,,,,,,,,,
0.007502854,0.78929564,0.174,0.029,27,Gaa,,,,,,,,,,,
0.007475586,0.787455657,0.174,0.03,27,Ifit3,,,,,,,,,,,
8.27E-05,0.78543755,0.174,0.029,27,Hoxc10,,,,,,,,,,,
3.04E-06,0.782755105,0.913,0.756,27,Eif1,,,,,,,,,,,
0.002118893,0.780291529,0.174,0.022,27,Serping1,,,,,,,,,,,
1.40E-06,0.772316146,0.522,0.112,27,Sparc,,,,,,,,,,,
0.005578896,0.766819166,0.609,0.372,27,Cystm1,,,,,,,,,,,
0.001132122,0.763495732,0.217,0.071,27,Ssr3,,,,,,,,,,,
9.16E-05,0.759652647,0.87,0.501,27,Gstm1,,,,,,,,,,,
0.008184994,0.759494845,0.348,0.12,27,Ncl,,,,,,,,,,,
0.00135149,0.756298998,0.217,0.036,27,Ssr1,,,,,,,,,,,
0.001318549,0.750931358,0.174,0.044,27,Limd1,,,,,,,,,,,
0.006804094,0.749088089,0.217,0.069,27,Map2k3,,,,,,,,,,,
0.000138992,0.745678616,0.478,0.138,27,Junb,,,,,,,,,,,
6.73E-06,0.74193765,0.957,0.858,27,Ubb,,,,,,,,,,,
0.009761384,0.735711218,0.304,0.115,27,Smim7,,,,,,,,,,,
0.002152002,0.733491641,0.783,0.517,27,Gnas,,,,,,,,,,,
0.000861037,0.726289307,0.217,0.065,27,Etf1,,,,,,,,,,,
0.001572105,0.714778722,0.522,0.195,27,Zfp36,,,,,,,,,,,
7.23E-06,0.709257666,0.957,0.609,27,H3f3b,,,,,,,,,,,
1.66E-05,0.708942535,0.913,0.477,27,B2m,,,,,,,,,,,
0.003300031,0.70497692,0.217,0.067,27,Brix1,,,,,,,,,,,
0.003579406,0.704277314,0.696,0.482,27,Sec62,,,,,,,,,,,
0.000471596,0.701725356,0.174,0.038,27,Efna1,,,,,,,,,,,
0.002329362,0.687790601,0.696,0.317,27,Dnajb1,,,,,,,,,,,
0.000903998,0.658172512,0.174,0.034,27,Rgcc,,,,,,,,,,,
0.002721712,0.649052091,0.174,0.048,27,Sltm,,,,,,,,,,,
0.000746743,0.644665359,0.304,0.109,27,Azin1,,,,,,,,,,,
0.000826609,0.644584949,0.174,0.046,27,Gm10275,,,,,,,,,,,
0.001885368,0.640720008,0.217,0.083,27,Hnrnpu,,,,,,,,,,,
0.000102456,0.600184059,0.261,0.096,27,Cd47,,,,,,,,,,,
0.000223338,0.584829048,0.565,0.219,27,Ifitm3,,,,,,,,,,,
0.0057551,0.58047166,0.348,0.137,27,Rfk,,,,,,,,,,,
0.009478317,0.563841887,0.217,0.075,27,Hnrnpd,,,,,,,,,,,
0.000141026,0.542434605,0.217,0.084,27,Arl3,,,,,,,,,,,
0.005159338,0.526071997,0.913,0.75,27,Hspa8,,,,,,,,,,,
0.009231088,0.504277073,0.217,0.076,27,Rhob,,,,,,,,,,,
0.002204782,0.500742146,0.957,0.706,27,Tpt1,,,,,,,,,,,
0.009727355,0.498404789,0.174,0.084,27,Sar1a,,,,,,,,,,,
5.13E-05,0.498059651,0.739,0.315,27,Clu,,,,,,,,,,,
0.00060088,0.491302426,0.217,0.104,27,Tm9sf3,,,,,,,,,,,
0.007661754,0.490062936,0.826,0.534,27,Hsp90ab1,,,,,,,,,,,
0.000439507,0.474676775,0.391,0.222,27,Rab1a,,,,,,,,,,,
0.002549003,0.472767922,0.217,0.106,27,Mapre1,,,,,,,,,,,
0.003617653,0.469837459,0.174,0.085,27,Puf60,,,,,,,,,,,
0.005633469,0.428681963,0.913,0.632,27,Rps19,,,,,,,,,,,
0.007763926,0.415126725,0.739,0.514,27,Rpl39,,,,,,,,,,,
5.02E-41,4.219857048,0.828,0.029,28,Mgp,,Stromal cell_Mgp high,,,,,,,,,
3.24E-53,4.16808649,0.966,0.043,28,Dcn,,,,,,,,,,,
1.91E-52,3.866532634,1,0.075,28,Gsn,,,,,,,,,,,
4.08E-40,3.724140094,0.828,0.016,28,Col1a2,,,,,,,,,,,
2.34E-36,3.535833736,0.759,0.011,28,Col3a1,,,,,,,,,,,
3.94E-49,3.525437419,0.931,0.017,28,Serping1,,,,,,,,,,,
3.29E-47,3.378442784,1,0.108,28,Sparc,,,,,,,,,,,
6.24E-36,3.290203345,0.586,0.002,28,Sfrp4,,,,,,,,,,,
9.16E-42,3.276459239,0.828,0.011,28,Col1a1,,,,,,,,,,,
7.84E-32,3.052650979,0.69,0.011,28,Clec3b,,,,,,,,,,,
3.44E-31,3.005530431,0.621,0.01,28,Serpinf1,,,,,,,,,,,
2.83E-31,2.967747703,0.724,0.014,28,Ogn,,,,,,,,,,,
1.20E-30,2.934964253,0.621,0.015,28,Bgn,,,,,,,,,,,
1.31E-24,2.825756381,0.621,0.016,28,Lum,,,,,,,,,,,
1.06E-22,2.56600631,0.586,0.02,28,Tgfbi,,,,,,,,,,,
8.66E-22,2.484098638,0.517,0.018,28,Cxcl12,,,,,,,,,,,
5.68E-30,2.469729619,0.552,0.004,28,Fbln1,,,,,,,,,,,
1.12E-22,2.386431259,0.552,0.01,28,Mfap5,,,,,,,,,,,
1.46E-12,2.360008675,0.414,0.018,28,Pi16,,,,,,,,,,,
2.08E-25,2.348387672,0.517,0.004,28,Cygb,,,,,,,,,,,
2.66E-17,2.322331221,0.483,0.03,28,Rarres2,,,,,,,,,,,
2.24E-23,2.285018798,0.517,0.008,28,Pcolce2,,,,,,,,,,,
